aX,aY,aZ,gX,gY,gZ
-0.872,-0.318,0.333,-9.888,6.104,1.587
-0.868,-0.332,0.350,-6.348,4.944,1.526
-0.865,-0.328,0.359,0.549,4.700,1.892
-0.877,-0.308,0.357,8.850,5.310,1.648
-0.881,-0.309,0.330,17.944,4.944,0.000
-0.894,-0.317,0.311,23.621,3.662,-1.465
-0.900,-0.330,0.294,24.170,2.380,-2.441
-0.903,-0.361,0.290,21.118,0.000,-2.930
-0.903,-0.373,0.304,14.709,-2.808,-1.587
-0.886,-0.367,0.316,6.165,-4.456,0.671
-0.879,-0.357,0.347,-2.197,-5.554,2.563
-0.875,-0.356,0.374,-7.446,-5.493,3.479
-0.869,-0.353,0.387,-7.812,-4.822,4.272
-0.860,-0.353,0.401,-4.761,-4.395,4.028
-0.856,-0.349,0.406,-0.122,-3.479,3.479
-0.851,-0.348,0.409,5.188,-1.831,2.686
-0.847,-0.342,0.394,10.620,0.305,1.770
-0.854,-0.322,0.362,13.611,2.686,1.282
-0.866,-0.326,0.323,13.245,4.517,0.305
-0.870,-0.357,0.289,9.460,3.418,-1.465
-0.648,0.919,-1.393,-90.454,-269.714,-151.428
-0.828,0.993,-1.371,-80.872,-301.941,-172.485
-0.990,1.048,-1.272,-68.481,-336.304,-197.998
-1.146,0.993,-1.166,-62.378,-368.530,-225.586
-1.302,0.927,-1.029,-64.026,-396.118,-248.779
-1.416,0.892,-0.872,-71.838,-419.189,-264.099
-1.550,0.883,-0.733,-81.604,-439.026,-275.391
-1.684,0.793,-0.662,-87.219,-460.754,-290.771
-1.841,0.567,-0.618,-92.712,-485.596,-310.730
-1.972,0.297,-0.610,-99.670,-512.573,-327.820
-2.148,0.040,-0.539,-100.525,-543.213,-334.106
-2.292,-0.203,-0.356,-92.773,-574.951,-329.224
-2.403,-0.423,-0.098,-82.764,-602.234,-314.514
-2.604,-0.589,0.303,-72.327,-624.573,-292.358
-2.705,-0.742,0.590,-60.669,-633.850,-267.517
-2.753,-0.808,0.946,-56.458,-631.775,-241.882
-2.756,-0.840,1.348,-62.927,-619.995,-214.172
-2.650,-0.798,1.717,-73.059,-594.971,-188.904
-2.472,-0.772,1.931,-72.632,-556.580,-172.302
-2.467,-0.908,1.983,-57.373,-508.118,-162.354
-2.542,-1.065,2.110,-34.912,-458.374,-150.146
-2.455,-0.939,2.221,-13.733,-412.109,-133.911
-2.386,-0.701,2.245,-2.075,-367.187,-121.155
-2.408,-0.537,2.011,-4.639,-320.251,-113.464
-2.492,-0.425,1.748,-23.193,-279.114,-109.497
-2.542,-0.374,1.539,-47.913,-250.305,-108.337
-2.565,-0.424,1.367,-61.768,-233.704,-106.262
-2.622,-0.566,1.314,-61.096,-235.168,-101.929
-2.561,-0.693,1.241,-45.593,-247.192,-95.032
-2.437,-0.723,1.361,-22.461,-249.146,-83.557
-2.343,-0.778,1.466,4.395,-246.399,-72.327
-2.241,-0.738,1.590,27.344,-238.770,-59.814
-2.118,-0.629,1.662,41.199,-224.243,-47.729
-2.017,-0.574,1.681,45.288,-203.491,-40.771
-1.901,-0.561,1.662,35.461,-180.115,-38.513
-1.712,-0.575,1.636,12.146,-156.128,-38.086
-1.528,-0.580,1.592,-15.259,-131.714,-35.522
-1.389,-0.595,1.490,-37.476,-108.276,-29.053
-1.271,-0.564,1.344,-50.476,-86.365,-21.729
-1.182,-0.488,1.153,-49.805,-67.627,-14.771
-1.123,-0.418,0.956,-34.546,-54.504,-9.644
-1.072,-0.412,0.748,-8.911,-47.485,-6.287
-1.039,-0.291,0.641,21.606,-46.997,-2.441
-1.018,-0.170,0.585,54.077,-53.101,-0.549
-1.038,-0.144,0.555,74.890,-58.533,-3.784
-1.020,-0.204,0.561,72.571,-61.890,-9.583
-1.024,-0.283,0.561,50.354,-63.232,-13.428
-1.030,-0.354,0.603,16.968,-61.523,-14.282
-1.015,-0.407,0.638,-13.733,-58.044,-12.695
-1.010,-0.424,0.661,-35.767,-52.185,-9.033
-0.995,-0.472,0.665,-43.396,-43.640,-6.104
-0.978,-0.523,0.656,-35.950,-35.156,-3.113
-0.987,-0.514,0.610,-16.418,-26.550,3.601
-1.000,-0.456,0.546,16.052,-19.592,10.437
-1.004,-0.402,0.458,60.913,-16.846,12.207
-1.012,-0.331,0.382,108.521,-17.639,10.071
-0.985,-0.240,0.329,141.663,-18.799,5.737
-0.992,-0.205,0.325,145.508,-18.738,0.305
-0.970,-0.243,0.235,114.502,-16.724,-2.869
-0.959,-0.298,0.246,58.289,-18.188,-2.625
-0.974,-0.286,0.297,-5.981,-19.470,2.197
-0.968,-0.281,0.374,-55.542,-16.663,6.653
-0.939,-0.341,0.439,-75.134,-12.817,8.301
-0.929,-0.404,0.464,-69.763,-6.775,10.925
-0.928,-0.355,0.443,-48.218,1.160,15.015
-0.932,-0.259,0.372,-16.174,8.484,16.479
-0.948,-0.224,0.293,19.836,11.963,13.550
-0.967,-0.229,0.221,51.880,10.498,8.728
-0.982,-0.248,0.180,74.158,5.859,5.493
-0.988,-0.231,0.178,87.219,0.183,3.479
-0.970,-0.167,0.173,92.529,-3.296,2.808
-0.958,-0.135,0.142,83.557,-3.723,2.625
-0.976,-0.148,0.130,55.420,-3.479,2.014
-0.969,-0.197,0.142,14.587,-3.479,1.160
-0.960,-0.251,0.200,-22.217,-5.188,2.991
-0.949,-0.275,0.267,-44.434,-5.615,6.104
-0.935,-0.298,0.299,-46.570,-3.601,8.057
-0.928,-0.295,0.313,-33.447,0.305,8.545
-0.940,-0.276,0.296,-10.681,4.944,9.216
-0.957,-0.262,0.254,11.719,7.996,9.399
-0.965,-0.248,0.219,26.306,8.728,8.972
-0.968,-0.228,0.203,30.457,8.057,8.423
-0.968,-0.203,0.197,27.649,5.981,8.057
-0.958,-0.169,0.220,20.264,4.211,7.263
-0.945,-0.163,0.226,10.681,4.578,6.287
-0.939,-0.182,0.240,0.732,5.432,4.211
-0.930,-0.203,0.256,-5.981,6.287,2.258
-0.940,-0.247,0.241,-7.935,7.629,1.221
-0.938,-0.274,0.246,-7.996,10.193,0.854
-0.943,-0.289,0.236,-5.615,11.780,2.197
-0.953,-0.314,0.233,-3.967,12.085,3.357
-0.957,-0.332,0.234,-3.174,12.390,5.249
-0.954,-0.334,0.244,-1.953,11.963,7.996
-0.949,-0.315,0.252,-0.183,12.085,10.681
-0.949,-0.280,0.261,2.563,12.634,12.390
-0.941,-0.243,0.263,6.226,13.184,12.207
-0.933,-0.211,0.256,9.888,14.954,10.742
-0.931,-0.193,0.243,12.024,17.029,8.667
-0.933,-0.186,0.229,10.986,18.616,6.409
-0.932,-0.202,0.227,7.019,19.653,4.578
-0.933,-0.229,0.235,1.221,19.836,3.784
-0.926,-0.263,0.255,-4.639,19.714,3.479
-0.926,-0.287,0.274,-10.437,20.020,4.761
-0.937,-0.306,0.290,-14.526,21.240,6.714
-0.943,-0.311,0.292,-15.442,22.766,8.118
-0.944,-0.308,0.302,-13.672,23.499,9.277
-0.945,-0.286,0.292,-9.460,23.987,10.254
-0.942,-0.246,0.279,-4.211,24.170,10.071
-0.937,-0.227,0.264,0.793,24.231,8.362
-0.937,-0.224,0.245,4.883,23.499,6.165
-0.936,-0.230,0.230,6.714,22.034,4.333
-0.931,-0.247,0.221,6.348,20.386,2.991
-0.932,-0.260,0.223,4.150,18.433,2.563
-0.929,-0.280,0.237,0.916,16.663,2.625
-0.931,-0.309,0.256,-2.197,15.320,2.991
-0.932,-0.331,0.273,-4.028,13.977,3.906
-0.932,-0.354,0.288,-4.456,13.000,4.822
-0.927,-0.367,0.302,-4.028,12.268,6.470
-0.914,-0.359,0.324,-2.441,12.024,8.972
-0.446,1.118,-1.317,-78.247,-240.540,-149.597
-0.582,1.161,-1.506,-91.187,-253.479,-161.438
-0.799,1.290,-1.610,-100.098,-276.428,-173.157
-0.996,1.440,-1.635,-100.891,-310.486,-188.232
-1.224,1.519,-1.581,-98.083,-352.844,-210.876
-1.457,1.498,-1.437,-97.229,-400.146,-240.906
-1.702,1.342,-1.204,-93.811,-449.829,-274.536
-1.923,1.066,-0.991,-85.999,-495.178,-306.030
-2.063,0.756,-0.758,-76.599,-531.250,-330.872
-2.191,0.401,-0.521,-72.449,-557.495,-343.628
-2.271,0.051,-0.266,-76.904,-573.242,-344.666
-2.317,-0.266,0.038,-84.290,-583.008,-336.914
-2.367,-0.418,0.420,-85.144,-586.365,-322.144
-2.358,-0.398,0.646,-76.233,-579.407,-304.077
-2.323,-0.593,0.754,-60.242,-566.040,-289.856
-2.377,-0.892,0.939,-49.927,-552.002,-274.963
-2.420,-0.948,1.134,-40.039,-535.645,-249.756
-2.463,-0.861,1.189,-22.400,-516.113,-224.548
-2.531,-0.818,1.261,-5.432,-499.451,-210.937
-2.594,-1.022,1.529,-2.625,-485.107,-204.834
-2.606,-1.226,1.851,-15.076,-463.501,-193.420
-2.513,-1.186,2.053,-37.964,-431.396,-170.959
-2.382,-0.976,2.098,-61.035,-391.663,-146.301
-2.297,-0.815,2.056,-72.510,-350.403,-128.418
-2.261,-0.691,1.872,-68.604,-312.012,-115.906
-2.251,-0.655,1.677,-63.049,-284.058,-106.445
-2.328,-0.622,1.502,-63.843,-263.489,-100.586
-2.387,-0.543,1.313,-61.096,-251.038,-92.773
-2.442,-0.380,1.255,-49.927,-256.287,-85.022
-2.404,-0.320,1.287,-32.104,-273.254,-90.149
-2.278,-0.494,1.425,-4.333,-284.363,-100.342
-2.198,-0.724,1.559,18.555,-279.114,-106.506
-2.028,-0.822,1.708,28.015,-261.597,-104.797
-1.920,-1.012,1.787,22.034,-238.953,-97.961
-1.884,-1.113,1.803,-0.244,-209.961,-83.618
-1.846,-1.076,1.761,-27.588,-179.199,-62.866
-1.791,-0.891,1.697,-43.091,-154.114,-43.091
-1.660,-0.783,1.629,-41.870,-137.024,-33.813
-1.515,-0.754,1.556,-30.151,-125.916,-32.166
-1.326,-0.759,1.471,-13.672,-115.784,-30.640
-1.186,-0.791,1.364,6.531,-105.164,-27.466
-1.092,-0.767,1.263,29.175,-95.215,-19.653
-1.002,-0.713,1.181,50.903,-86.182,-10.498
-0.924,-0.604,1.077,68.420,-77.271,-2.319
-0.888,-0.403,0.958,79.285,-70.618,7.080
-0.864,-0.286,0.841,82.520,-65.613,11.658
-0.878,-0.308,0.765,80.933,-65.186,10.620
-0.893,-0.343,0.750,73.486,-66.833,10.986
-0.903,-0.244,0.757,61.890,-66.895,15.442
-0.907,-0.124,0.751,44.678,-64.392,17.517
-0.947,-0.130,0.768,20.508,-63.538,12.146
-0.974,-0.261,0.788,-4.761,-63.293,3.601
-1.001,-0.295,0.876,-24.292,-61.218,0.549
-1.003,-0.322,0.900,-31.067,-55.359,-0.427
-0.999,-0.413,0.862,-21.240,-46.021,-3.845
-0.989,-0.495,0.794,0.305,-35.828,-6.042
-0.990,-0.443,0.717,29.419,-24.902,-5.127
-0.976,-0.408,0.561,57.800,-13.916,-4.211
-0.982,-0.435,0.404,69.946,-7.263,-3.723
-0.982,-0.408,0.312,60.303,-5.371,-1.526
-0.952,-0.391,0.243,40.039,-5.615,1.709
-0.937,-0.405,0.211,16.785,-7.019,3.967
-0.927,-0.376,0.208,-4.700,-7.751,5.615
-0.904,-0.309,0.242,-19.653,-7.935,6.470
-0.890,-0.319,0.261,-25.391,-7.507,4.395
-0.887,-0.342,0.269,-26.367,-5.798,1.709
-0.879,-0.354,0.278,-23.987,-3.662,0.244
-0.872,-0.370,0.286,-16.113,-0.854,-0.671
-0.879,-0.374,0.276,-4.517,2.258,-0.488
-0.879,-0.363,0.244,9.094,5.249,-0.061
-0.889,-0.378,0.210,23.804,6.531,-1.282
-0.901,-0.391,0.173,33.875,5.371,-1.099
-0.916,-0.376,0.146,33.020,2.563,1.892
-0.936,-0.339,0.162,20.020,-1.465,4.395
-0.945,-0.324,0.197,3.906,-5.798,5.737
-0.940,-0.316,0.266,-8.545,-9.521,7.385
-0.929,-0.284,0.327,-15.686,-10.376,9.338
-0.928,-0.230,0.377,-14.404,-7.812,10.376
-0.926,-0.212,0.400,-4.150,-4.272,8.118
-0.932,-0.226,0.393,9.338,-0.122,5.005
-0.944,-0.254,0.362,20.630,4.700,3.174
-0.951,-0.271,0.328,26.917,7.507,2.319
-0.962,-0.273,0.306,28.992,7.690,2.136
-0.954,-0.265,0.273,29.602,6.287,2.808
-0.941,-0.272,0.243,26.550,4.395,3.784
-0.966,-0.298,0.221,21.362,0.488,5.188
-0.937,-0.281,0.280,14.221,-1.770,5.493
-0.896,-0.266,0.294,10.315,-2.075,7.385
-0.898,-0.249,0.310,6.653,-1.282,8.911
-0.904,-0.217,0.304,4.272,2.197,8.545
-0.908,-0.222,0.283,6.165,5.127,5.615
-0.915,-0.249,0.280,10.132,6.226,1.587
-0.913,-0.287,0.284,12.573,6.897,-1.038
-0.910,-0.318,0.288,11.841,7.690,-1.892
-0.911,-0.346,0.282,7.812,8.606,-1.831
-0.902,-0.353,0.282,2.930,9.583,-1.038
-0.908,-0.368,0.280,-0.183,11.292,0.244
-0.917,-0.382,0.272,-0.732,13.062,1.953
-0.919,-0.370,0.270,1.892,14.038,4.089
-0.924,-0.352,0.271,6.897,15.015,5.859
-0.928,-0.346,0.271,11.902,15.808,6.775
-0.926,-0.345,0.283,14.832,15.625,7.202
-0.922,-0.334,0.298,14.587,15.625,7.874
-0.918,-0.323,0.310,12.024,16.479,9.033
-0.909,-0.320,0.320,8.362,17.700,9.888
-0.899,-0.325,0.329,3.479,18.921,10.437
-0.888,-0.334,0.341,-0.488,20.935,10.925
-0.900,-0.362,0.353,-2.136,22.339,10.803
-0.891,-0.381,0.364,-2.319,23.437,11.047
-0.888,-0.383,0.386,-1.709,24.780,12.512
-0.889,-0.358,0.394,-0.305,27.283,14.771
-0.896,-0.343,0.394,1.160,30.151,16.296
-0.899,-0.319,0.401,1.770,32.837,16.296
-0.892,-0.303,0.391,2.502,34.851,15.869
-0.894,-0.304,0.391,1.953,37.109,14.832
-0.892,-0.321,0.398,0.061,38.757,13.672
-0.895,-0.355,0.401,-1.770,40.405,12.329
-0.901,-0.410,0.412,-3.357,41.504,11.169
-0.904,-0.478,0.423,-4.333,42.969,10.986
-0.386,0.987,-1.217,-30.151,-282.104,-183.533
-0.568,0.951,-1.058,-36.987,-324.951,-211.426
-0.724,0.945,-0.945,-47.485,-361.023,-234.131
-0.877,0.932,-0.814,-58.960,-391.846,-252.747
-1.001,0.847,-0.685,-71.899,-417.542,-268.066
-1.075,0.753,-0.629,-82.703,-436.523,-279.358
-1.224,0.665,-0.578,-86.670,-449.341,-288.818
-1.340,0.573,-0.546,-78.369,-465.149,-299.072
-1.431,0.477,-0.498,-60.425,-483.948,-309.204
-1.545,0.338,-0.433,-42.542,-499.084,-317.871
-1.639,0.193,-0.407,-30.823,-507.263,-322.083
-1.731,0.074,-0.306,-28.442,-509.766,-319.519
-1.834,-0.025,-0.210,-34.241,-509.888,-312.439
-1.906,-0.130,-0.135,-44.739,-508.545,-302.979
-2.016,-0.270,-0.100,-60.974,-505.859,-291.809
-2.195,-0.522,-0.041,-77.209,-507.263,-279.358
-2.410,-0.786,0.088,-80.688,-514.099,-263.977
-2.692,-0.901,0.447,-62.622,-521.179,-242.432
-2.945,-0.881,0.772,-29.785,-524.231,-221.191
-3.059,-0.767,1.042,3.967,-522.644,-207.947
-3.131,-0.734,1.282,23.010,-517.151,-203.613
-3.110,-0.736,1.480,10.742,-498.718,-201.538
-3.102,-0.763,1.626,-30.029,-469.299,-194.763
-3.063,-0.642,1.776,-81.360,-433.594,-179.138
-2.981,-0.482,1.842,-118.408,-396.240,-156.372
-2.906,-0.446,1.792,-133.179,-363.281,-137.817
-2.972,-0.472,1.710,-128.113,-335.144,-125.671
-3.003,-0.492,1.624,-108.459,-312.927,-112.122
-2.988,-0.573,1.598,-87.036,-299.072,-101.135
-2.859,-0.592,1.672,-70.496,-290.649,-92.651
-2.729,-0.544,1.766,-54.138,-280.396,-84.229
-2.531,-0.539,1.814,-35.461,-263.611,-78.796
-2.280,-0.681,1.805,-20.325,-243.713,-76.233
-2.109,-0.807,1.855,-15.381,-223.083,-69.580
-1.904,-0.822,1.827,-15.320,-197.693,-56.091
-1.668,-0.746,1.733,-12.390,-167.725,-42.419
-1.513,-0.714,1.553,-3.357,-137.573,-31.616
-1.414,-0.650,1.333,7.935,-109.741,-21.973
-1.325,-0.537,1.094,19.897,-87.158,-12.756
-1.239,-0.375,0.916,31.677,-71.228,-5.615
-1.151,-0.273,0.749,43.518,-61.951,-0.916
-1.108,-0.271,0.623,46.997,-59.082,4.456
-1.118,-0.268,0.522,40.039,-59.204,11.353
-1.153,-0.233,0.483,30.518,-60.852,18.127
-1.153,-0.258,0.520,27.588,-65.918,22.095
-1.113,-0.232,0.582,31.189,-68.481,24.719
-1.046,-0.217,0.625,37.964,-65.735,25.879
-1.032,-0.173,0.630,46.570,-57.373,23.804
-1.033,-0.083,0.625,56.458,-47.363,18.677
-1.044,-0.043,0.572,65.063,-36.133,8.362
-1.033,-0.089,0.492,58.716,-26.123,-3.052
-1.044,-0.205,0.421,34.119,-17.334,-11.169
-1.038,-0.356,0.322,-0.977,-9.705,-14.343
-1.032,-0.412,0.256,-33.264,-4.456,-11.230
-1.019,-0.388,0.222,-51.086,-0.427,-6.409
-1.025,-0.403,0.154,-47.424,3.113,-4.089
-1.045,-0.412,0.092,-30.212,2.991,-2.014
-1.042,-0.400,0.069,-13.123,-0.916,0.427
-1.038,-0.349,0.078,-0.366,-6.287,2.869
-1.013,-0.312,0.112,8.118,-12.207,3.479
-0.999,-0.279,0.161,13.794,-15.991,3.052
-0.998,-0.258,0.181,20.203,-15.625,3.052
-1.001,-0.178,0.200,28.015,-13.000,2.319
-0.970,-0.155,0.162,32.776,-8.850,-0.549
-0.974,-0.172,0.123,26.489,-5.493,-3.052
-0.965,-0.174,0.102,12.085,-3.662,-3.845
-0.960,-0.180,0.088,-2.197,-2.197,-2.808
-0.963,-0.204,0.087,-12.939,-1.648,-1.221
-0.976,-0.225,0.080,-19.531,-1.953,0.549
-0.993,-0.212,0.079,-19.165,-3.052,3.479
-1.015,-0.173,0.098,-13.916,-5.249,5.981
-1.023,-0.134,0.125,-6.531,-7.996,5.920
-1.029,-0.154,0.146,1.404,-10.742,3.723
-1.028,-0.190,0.163,8.850,-13.367,2.930
-1.013,-0.208,0.182,13.733,-14.526,4.150
-1.001,-0.198,0.201,18.250,-13.794,5.920
-0.964,-0.205,0.208,23.376,-11.658,7.263
-0.994,-0.212,0.186,28.137,-10.193,9.216
-0.988,-0.159,0.221,26.794,-6.714,9.460
-0.958,-0.109,0.176,24.170,-2.686,9.094
-0.985,-0.125,0.135,21.912,-0.793,7.202
-0.987,-0.154,0.107,17.944,0.854,4.028
-0.988,-0.191,0.100,13.367,1.770,2.319
-0.976,-0.226,0.116,7.996,1.953,2.136
-0.965,-0.257,0.141,1.770,3.052,2.563
-0.961,-0.291,0.173,-3.357,4.700,4.272
-0.962,-0.305,0.209,-6.714,7.629,6.836
-0.965,-0.305,0.243,-7.385,11.536,9.399
-0.959,-0.307,0.281,-5.554,15.869,11.169
-0.950,-0.272,0.303,-2.991,20.752,13.306
-0.951,-0.233,0.303,0.488,26.855,15.320
-0.977,-0.216,0.283,6.470,33.875,15.808
-0.993,-0.238,0.269,11.780,38.757,15.015
-1.006,-0.272,0.264,15.625,42.297,15.137
-1.018,-0.335,0.274,17.029,44.983,16.663
-1.024,-0.397,0.299,15.869,46.692,19.653
-1.022,-0.421,0.353,14.282,48.401,23.865
-1.024,-0.431,0.389,14.893,51.453,28.442
-1.045,-0.447,0.434,16.968,55.969,31.982
-1.058,-0.451,0.452,20.508,61.035,35.095
-1.064,-0.452,0.469,24.170,67.017,39.185
-1.082,-0.430,0.464,27.466,73.914,44.006
-1.106,-0.414,0.484,28.870,79.773,47.852
-1.106,-0.410,0.484,26.611,84.412,49.744
-1.097,-0.412,0.503,23.621,88.989,51.331
-1.085,-0.401,0.526,21.606,94.055,54.077
-1.073,-0.383,0.534,20.142,100.037,57.007
-1.056,-0.369,0.519,18.311,106.812,59.021
-1.056,-0.369,0.505,16.052,112.976,60.303
-1.049,-0.388,0.492,13.916,118.713,62.012
-1.038,-0.404,0.468,11.047,123.474,65.186
-1.031,-0.416,0.466,6.836,126.892,69.031
-1.033,-0.402,0.458,4.211,129.150,73.242
-1.037,-0.371,0.453,4.578,129.761,75.684
-1.012,-0.337,0.465,6.958,128.540,75.012
-0.992,-0.294,0.468,9.949,126.587,72.083
-0.984,-0.271,0.439,11.536,124.817,66.956
-0.976,-0.320,0.418,10.925,121.277,60.791
-0.931,-0.356,0.473,7.202,117.432,55.237
-2.528,-0.288,0.440,-49.194,-392.395,-215.881
-2.793,-0.675,0.828,-66.650,-395.081,-207.458
-2.988,-1.021,1.295,-81.116,-391.541,-185.852
-3.166,-0.948,1.775,-96.741,-383.789,-154.541
-3.138,-0.721,2.091,-95.459,-367.554,-133.972
-3.020,-0.568,2.174,-61.096,-338.379,-129.089
-2.945,-0.636,2.107,-11.536,-300.049,-130.432
-2.826,-0.886,1.934,17.212,-263.733,-129.822
-2.699,-0.974,1.786,6.897,-237.854,-120.728
-2.587,-0.967,1.669,-22.095,-217.407,-104.309
-2.461,-0.923,1.599,-41.260,-201.111,-89.050
-2.304,-0.961,1.554,-39.246,-189.087,-78.369
-2.159,-1.028,1.507,-21.301,-177.856,-67.749
-1.960,-1.018,1.448,4.761,-167.603,-54.626
-1.753,-0.922,1.381,32.898,-159.058,-42.603
-1.603,-0.936,1.250,66.162,-147.278,-35.645
-1.470,-0.981,1.100,96.313,-135.376,-29.175
-1.352,-0.904,0.991,103.333,-125.000,-18.799
-1.271,-0.682,0.924,81.360,-113.037,-9.399
-1.185,-0.621,0.885,39.734,-101.013,-5.859
-1.129,-0.703,0.803,-3.845,-89.539,-5.127
-1.069,-0.698,0.767,-40.527,-79.224,2.258
-1.014,-0.611,0.781,-57.861,-70.557,12.024
-1.020,-0.402,0.837,-45.776,-63.538,16.235
-1.009,-0.331,0.849,-12.146,-54.565,10.010
-1.019,-0.355,0.739,28.809,-46.936,-1.099
-1.038,-0.482,0.615,58.167,-42.725,-9.216
-1.067,-0.603,0.510,68.420,-40.161,-12.512
-1.047,-0.587,0.456,67.383,-38.757,-7.507
-1.044,-0.454,0.442,59.509,-35.706,0.732
-1.069,-0.380,0.385,43.457,-30.884,7.385
-1.102,-0.363,0.346,18.555,-29.541,10.742
-1.098,-0.332,0.384,-6.104,-32.227,12.512
-1.053,-0.321,0.456,-20.142,-34.851,14.038
-1.008,-0.312,0.528,-21.240,-33.813,14.587
-0.940,-0.283,0.560,-13.184,-28.687,13.550
-0.925,-0.226,0.526,2.502,-19.836,12.512
-0.930,-0.149,0.450,23.499,-9.094,11.719
-0.950,-0.079,0.374,39.185,-2.380,8.423
-0.942,-0.041,0.273,39.795,1.831,3.174
-0.948,-0.109,0.204,24.109,2.930,-1.648
-0.966,-0.169,0.169,0.610,2.014,-2.686
-0.981,-0.209,0.166,-20.569,1.831,-1.770
-0.976,-0.216,0.186,-32.959,1.648,-1.343
-0.963,-0.255,0.203,-32.349,2.258,-1.831
-0.968,-0.296,0.221,-23.193,4.272,-2.502
-0.944,-0.292,0.248,-11.536,6.470,-1.587
-0.937,-0.284,0.263,-1.953,9.521,-0.671
-0.951,-0.265,0.227,5.859,14.160,0.183
-0.964,-0.254,0.176,11.475,18.372,0.366
-0.960,-0.236,0.122,12.573,20.264,-0.427
-0.996,-0.272,0.056,7.385,19.714,-0.854
-1.014,-0.309,0.022,-1.587,15.747,-0.366
-1.001,-0.311,0.034,-9.766,9.644,1.343
-0.982,-0.313,0.088,-14.038,3.845,3.540
-0.955,-0.297,0.142,-11.719,0.183,5.249
-0.936,-0.257,0.188,-4.578,-0.305,6.042
-0.942,-0.258,0.200,4.700,1.099,6.042
-0.934,-0.242,0.208,12.024,3.174,6.165
-0.953,-0.244,0.203,13.306,6.042,6.958
-0.959,-0.247,0.201,10.864,8.301,7.935
-0.987,-0.276,0.217,7.812,8.728,8.850
-0.993,-0.289,0.271,4.028,9.460,8.606
-0.959,-0.307,0.309,0.671,10.376,9.155
-0.970,-0.344,0.348,-1.648,9.888,10.681
-0.958,-0.344,0.357,-4.456,13.977,12.268
-0.918,-0.330,0.351,-4.211,18.982,14.099
-0.939,-0.286,0.378,-0.488,24.170,16.357
-0.921,-0.249,0.325,3.357,30.090,17.578
-0.951,-0.226,0.269,7.629,35.156,17.639
-0.962,-0.202,0.227,11.475,37.659,16.724
-0.979,-0.220,0.198,12.939,35.828,13.733
-0.992,-0.272,0.189,12.390,31.982,10.925
-0.984,-0.312,0.208,9.216,27.832,9.705
-0.975,-0.349,0.242,5.249,24.353,9.644
-0.945,-0.362,0.277,1.892,23.071,10.315
-0.931,-0.369,0.302,-0.610,25.024,12.939
-0.932,-0.369,0.324,-3.052,28.809,15.747
-0.936,-0.361,0.340,-5.615,33.081,18.066
-0.950,-0.363,0.355,-7.690,37.537,20.020
-0.968,-0.375,0.379,-9.033,41.138,21.240
-0.969,-0.391,0.406,-10.071,43.762,21.606
-0.972,-0.418,0.429,-10.132,46.387,21.851
-0.969,-0.458,0.446,-9.216,49.255,22.583
-0.951,-0.474,0.449,-7.507,51.758,24.475
-0.944,-0.439,0.479,-4.578,55.359,28.748
-0.923,-0.394,0.450,-0.977,60.425,32.776
-0.919,-0.334,0.416,3.906,64.880,35.217
-0.928,-0.291,0.367,8.545,68.420,36.560
-0.939,-0.256,0.322,11.230,69.519,35.583
-0.943,-0.242,0.296,12.573,67.505,32.715
-0.943,-0.260,0.278,12.939,63.293,29.053
-0.937,-0.307,0.271,11.963,57.678,25.574
-0.910,-0.337,0.284,9.155,51.941,22.949
-0.855,-0.317,0.298,6.531,47.729,22.583
-0.824,-0.279,0.295,5.615,46.997,23.865
-0.826,-0.242,0.282,6.104,48.950,25.146
-0.828,-0.207,0.266,6.653,50.354,24.902
-0.829,-0.195,0.256,6.836,49.866,22.888
-0.831,-0.195,0.264,5.371,48.157,20.508
-0.818,-0.208,0.262,2.258,45.349,18.250
-0.847,-0.230,0.278,-1.282,41.687,16.418
-0.851,-0.259,0.295,-4.333,37.842,14.526
-0.858,-0.286,0.326,-6.042,33.264,12.451
-0.860,-0.332,0.357,-5.737,29.907,10.376
-0.858,-0.380,0.386,-4.944,27.954,8.789
-0.857,-0.404,0.422,-2.380,26.978,8.484
-0.848,-0.420,0.452,2.563,27.466,10.376
-0.840,-0.425,0.482,6.287,29.724,13.062
-0.828,-0.418,0.504,5.676,33.142,16.357
-0.818,-0.408,0.526,2.075,37.292,19.836
-0.818,-0.385,0.534,-3.235,41.870,23.071
-0.821,-0.348,0.528,-8.606,46.265,25.024
-0.823,-0.312,0.513,-12.512,48.584,24.780
-0.822,-0.295,0.495,-13.916,49.622,22.583
-0.824,-0.290,0.480,-13.306,49.255,18.921
-0.810,-0.293,0.467,-9.583,47.913,14.893
-0.801,-0.318,0.461,-4.211,45.959,10.864
-0.790,-0.339,0.457,1.404,43.701,8.301
-0.719,1.188,-1.181,-56.519,-262.329,-159.302
-0.978,1.185,-1.230,-41.992,-294.800,-189.331
-1.192,1.055,-1.285,-28.259,-330.139,-222.412
-1.434,0.869,-1.266,-19.836,-368.225,-254.211
-1.616,0.645,-1.254,-15.869,-408.875,-278.259
-1.825,0.451,-1.205,-15.381,-450.256,-293.701
-2.028,0.297,-1.044,-17.395,-491.821,-305.481
-2.203,0.145,-0.799,-20.935,-533.020,-315.613
-2.339,0.021,-0.508,-26.001,-566.528,-324.280
-2.504,-0.149,-0.273,-29.480,-589.600,-330.566
-2.766,-0.392,-0.026,-25.696,-605.713,-333.374
