aX,aY,aZ,gX,gY,gZ
0.298,-0.335,-0.264,-14.221,8.667,-5.615
0.179,-0.525,-0.405,-12.451,17.944,-16.846
0.184,-0.820,-0.575,-10.010,34.912,-22.461
0.066,-0.965,-0.605,-10.498,17.212,-24.658
0.018,-1.054,-0.617,-8.667,12.939,-18.738
0.010,-1.062,-0.613,-4.456,13.062,-10.193
0.029,-1.004,-0.579,-3.845,7.996,-2.930
0.070,-0.931,-0.528,-6.348,4.944,1.404
0.142,-0.889,-0.511,-5.676,3.235,3.967
0.166,-0.850,-0.482,-0.977,-0.427,6.470
0.204,-0.733,-0.422,-0.488,-2.808,8.179
0.212,-0.667,-0.367,-1.160,-1.892,7.568
0.210,-0.673,-0.391,-2.258,0.732,4.333
0.207,-0.741,-0.456,-5.432,2.930,0.610
0.187,-0.828,-0.521,-8.179,2.625,-1.465
0.147,-0.916,-0.557,-9.399,1.404,-3.235
0.121,-0.983,-0.564,-8.423,0.061,-3.479
0.128,-1.032,-0.573,-4.761,-2.197,-1.465
0.143,-1.020,-0.560,-3.235,-3.601,0.793
0.191,-0.973,-0.537,-2.136,-4.822,4.089
0.225,-0.885,-0.544,-1.526,-7.385,6.714
0.214,-0.808,-0.501,-0.916,-10.193,7.141
0.215,-0.749,-0.450,-1.038,-10.132,5.859
0.214,-0.758,-0.419,-0.977,-7.812,2.747
0.216,-0.802,-0.428,-3.357,-4.578,-1.709
0.211,-0.850,-0.480,-4.822,-1.221,-4.150
0.181,-0.902,-0.539,-1.831,-0.732,-3.601
0.159,-0.923,-0.556,-1.404,1.221,-3.601
0.138,-0.918,-0.551,-1.343,0.549,-3.235
0.139,-0.906,-0.557,-0.366,-0.977,-1.282
0.138,-0.873,-0.537,-0.244,-0.916,0.854
0.148,-0.838,-0.510,-2.502,-0.854,0.610
0.163,-0.822,-0.487,-3.723,-1.404,-0.305
0.175,-0.828,-0.480,-4.639,-1.038,-1.770
0.172,-0.838,-0.478,-6.042,-0.305,-3.113
0.175,-0.862,-0.499,-4.883,0.549,-3.113
0.174,-0.882,-0.510,-3.418,0.793,-2.441
0.161,-0.887,-0.508,-2.502,0.122,-1.526
0.156,-0.882,-0.491,-1.648,-0.671,-0.610
0.159,-0.886,-0.474,-0.366,-0.671,-0.183
0.169,-0.896,-0.483,1.160,-0.122,0.183
0.164,-0.895,-0.492,0.793,-0.305,0.183
0.170,-0.879,-0.488,-0.305,-1.160,1.282
0.170,-0.868,-0.511,-0.183,-1.221,2.502
0.171,-0.864,-0.522,-0.305,-1.587,2.808
0.176,-0.854,-0.521,-0.854,-2.014,2.930
0.188,-0.846,-0.517,-0.854,-2.686,2.869
0.188,-0.845,-0.514,0.366,-3.723,2.075
0.177,-0.850,-0.484,2.930,-5.310,1.160
0.187,-0.852,-0.467,3.235,-4.089,0.000
0.185,-0.890,-0.472,3.357,-2.075,-0.793
0.193,-0.917,-0.474,2.563,-0.916,-0.793
0.182,-0.912,-0.501,-0.916,-1.648,0.366
0.175,-0.906,-0.520,-2.075,-1.648,1.831
0.187,-0.902,-0.521,-0.671,-1.953,3.052
0.181,-0.883,-0.507,0.183,-2.930,2.686
0.201,-0.870,-0.498,1.526,-2.441,3.357
0.191,-0.841,-0.491,2.441,-3.052,3.296
0.182,-0.830,-0.484,2.625,-2.991,2.258
0.186,-0.830,-0.482,0.488,-1.160,1.343
-0.296,0.817,2.101,-89.233,28.503,48.157
-0.410,1.024,2.222,-123.474,39.917,25.085
-0.514,1.099,2.256,-158.813,57.678,-9.583
-0.501,1.033,2.233,-185.120,80.444,-47.729
-0.461,0.866,2.313,-197.937,101.685,-79.712
-0.475,0.719,2.518,-202.271,119.202,-98.694
-0.554,0.618,2.730,-210.388,135.193,-109.924
-0.650,0.554,2.895,-230.164,149.597,-119.629
-0.787,0.516,3.002,-254.395,164.185,-129.639
-0.988,0.518,3.050,-277.100,179.871,-142.273
-1.180,0.535,3.040,-305.786,195.374,-164.734
-1.296,0.514,2.915,-339.417,210.876,-196.777
-1.376,0.424,2.747,-370.605,224.121,-234.863
-1.433,0.323,2.634,-390.381,233.826,-269.653
-1.431,0.374,2.534,-395.691,248.474,-294.617
-1.589,0.393,2.480,-391.846,267.639,-316.284
-1.761,0.407,2.462,-392.944,281.128,-346.313
-1.920,0.380,2.330,-406.616,293.762,-390.198
-1.974,0.240,2.110,-425.293,315.735,-441.711
-1.959,0.139,2.044,-436.523,336.182,-485.291
-1.927,0.057,1.995,-436.707,346.069,-514.832
-1.892,-0.112,1.739,-429.321,350.098,-543.518
-1.937,-0.416,1.416,-411.682,363.892,-568.481
-2.075,-0.722,1.115,-392.822,379.395,-582.092
-2.285,-0.866,1.024,-390.625,373.779,-590.942
-2.503,-0.981,0.999,-406.433,356.873,-605.408
-2.601,-1.133,0.907,-419.922,349.426,-615.479
-2.680,-1.349,0.694,-417.114,351.990,-612.366
-2.807,-1.724,0.345,-402.161,351.318,-601.013
-2.880,-2.055,-0.052,-382.935,344.177,-585.144
-2.760,-2.156,-0.238,-362.244,344.543,-557.312
-2.705,-2.186,-0.292,-334.351,349.182,-511.719
-2.791,-2.248,-0.449,-306.396,337.708,-462.219
-2.899,-2.271,-0.525,-285.706,312.500,-417.480
-3.007,-2.319,-0.667,-264.343,287.781,-384.460
-3.036,-2.492,-0.868,-241.943,268.494,-364.929
-3.125,-3.242,-1.152,-215.881,248.535,-348.450
-2.992,-4.000,-2.334,-173.035,218.872,-317.749
-2.159,-4.000,-4.000,-73.425,159.851,-253.174
-2.632,-4.000,-4.000,158.081,-5.005,-99.060
-2.764,-3.540,-1.168,100.586,-59.753,12.695
-1.743,-2.207,-0.555,52.795,18.860,82.642
-0.589,-1.204,-0.354,43.335,22.522,114.197
0.364,-0.117,-0.309,-7.812,-15.137,97.107
1.301,0.672,-0.156,-40.344,-13.306,75.012
1.578,1.190,0.232,-44.189,3.418,54.565
1.388,1.153,0.653,-42.603,18.250,21.301
1.071,0.640,0.657,-51.453,33.508,-17.700
0.664,-0.292,0.204,-62.988,45.959,-54.016
0.215,-1.390,-0.731,-72.083,48.157,-75.012
-0.189,-2.373,-1.823,-47.485,25.391,-67.505
-0.842,-2.704,-1.731,4.883,-20.874,-34.058
-0.809,-2.084,-0.658,8.118,-21.667,-5.493
-0.500,-1.597,-0.185,5.188,1.831,15.564
-0.116,-1.192,-0.237,5.066,8.057,24.475
0.298,-0.909,-0.426,-0.122,7.080,25.146
0.529,-0.617,-0.468,-7.080,2.625,22.705
0.529,-0.373,-0.339,-8.423,-1.587,17.334
0.450,-0.268,-0.166,-5.493,3.784,9.033
0.225,-0.329,-0.235,-4.395,13.550,-1.709
0.163,-0.596,-0.397,-5.981,34.363,-13.062
0.041,-0.858,-0.594,-8.301,22.034,-22.034
-0.054,-1.047,-0.687,-9.277,13.306,-21.912
-0.118,-1.154,-0.651,-5.310,11.230,-15.015
-0.134,-1.141,-0.540,-3.052,6.409,-5.798
-0.089,-1.084,-0.437,-3.235,3.967,2.563
0.004,-1.014,-0.397,-5.005,6.775,7.690
0.086,-0.917,-0.394,-4.211,9.338,11.169
0.118,-0.788,-0.387,-0.732,9.033,13.672
0.146,-0.692,-0.363,3.174,7.507,12.756
0.147,-0.671,-0.361,6.287,6.897,9.155
0.145,-0.716,-0.417,7.812,7.446,4.517
0.104,-0.806,-0.473,6.653,7.019,0.122
0.065,-0.876,-0.504,4.272,5.127,-2.930
0.031,-0.937,-0.528,6.104,2.441,-2.197
0.033,-1.004,-0.531,5.920,-1.160,-2.014
0.034,-1.017,-0.502,2.502,-2.991,-2.686
0.060,-1.000,-0.491,1.038,-4.517,-0.671
0.081,-0.957,-0.485,0.488,-6.592,2.319
0.122,-0.918,-0.470,0.061,-6.897,3.174
0.142,-0.881,-0.453,0.549,-7.141,3.174
0.151,-0.841,-0.430,0.793,-7.568,2.747
0.148,-0.828,-0.425,1.099,-7.202,0.610
0.149,-0.842,-0.425,1.160,-7.263,-2.197
0.142,-0.877,-0.446,1.587,-6.775,-4.517
0.116,-0.922,-0.464,3.601,-6.348,-5.249
0.087,-0.955,-0.488,5.066,-5.615,-4.272
0.056,-0.966,-0.512,5.127,-5.188,-2.441
0.046,-0.946,-0.520,5.127,-5.615,0.488
0.058,-0.913,-0.531,5.310,-4.028,2.747
0.070,-0.874,-0.522,2.869,-4.089,2.930
0.083,-0.848,-0.500,1.587,-5.249,2.319
0.093,-0.851,-0.465,1.648,-4.700,1.099
0.112,-0.856,-0.448,1.648,-2.502,0.183
0.112,-0.861,-0.455,2.197,-0.183,0.244
0.105,-0.870,-0.474,2.625,1.221,0.549
0.091,-0.881,-0.498,2.258,1.160,0.427
0.069,-0.888,-0.495,1.953,1.038,0.305
0.073,-0.896,-0.492,2.319,0.793,0.610
0.064,-0.904,-0.496,2.197,-1.343,0.366
0.071,-0.900,-0.495,1.465,-1.953,0.549
0.075,-0.898,-0.494,1.404,-2.075,1.709
0.080,-0.894,-0.499,0.793,-2.014,2.258
0.090,-0.894,-0.504,0.122,-2.075,2.441
0.094,-0.889,-0.488,-0.732,-2.502,2.625
0.104,-0.878,-0.474,-1.099,-2.380,3.235
0.102,-0.873,-0.462,-1.160,-2.441,3.540
0.108,-0.879,-0.446,-0.671,-2.747,2.869
0.109,-0.894,-0.460,0.061,-2.075,1.648
0.102,-0.903,-0.479,0.793,-1.648,1.221
0.086,-0.905,-0.493,1.343,-1.770,1.343
0.073,-0.911,-0.505,1.160,-2.075,1.465
0.072,-0.913,-0.504,0.305,-2.808,1.709
0.075,-0.901,-0.500,-0.244,-4.272,2.563
0.085,-0.895,-0.488,0.122,-4.211,3.296
0.108,-0.884,-0.479,0.732,-3.540,4.028
0.118,-0.865,-0.465,1.099,-3.235,4.700
0.117,-0.857,-0.452,1.404,-2.441,4.333
0.119,-0.860,-0.449,1.404,-0.916,4.028
-0.079,0.579,2.032,-99.365,91.797,28.259
-0.080,0.534,2.055,-118.835,108.093,25.452
-0.079,0.488,2.067,-134.338,119.873,25.146
-0.118,0.456,2.138,-143.738,128.235,29.480
-0.218,0.462,2.240,-152.527,136.230,35.461
-0.292,0.562,2.315,-171.021,141.296,37.109
-0.432,0.701,2.362,-201.904,141.174,28.320
-0.601,0.769,2.328,-237.915,139.282,5.981
-0.741,0.756,2.319,-267.578,141.968,-25.146
-0.835,0.636,2.400,-282.288,151.001,-59.387
-0.867,0.394,2.555,-285.278,165.039,-90.027
-0.932,0.224,2.760,-283.813,184.021,-110.474
-1.098,0.214,2.935,-291.199,203.247,-126.892
-1.294,0.224,2.949,-321.411,217.285,-154.480
-1.521,0.211,2.720,-365.173,227.844,-200.439
-1.625,0.056,2.306,-402.710,252.930,-255.005
-1.581,-0.225,1.880,-419.739,291.382,-307.983
-1.472,-0.356,1.590,-417.542,324.036,-341.797
-1.417,-0.381,1.491,-413.391,330.505,-357.849
-1.499,-0.378,1.530,-425.293,310.303,-372.192
-1.703,-0.409,1.457,-456.665,285.522,-390.442
-1.885,-0.424,1.220,-488.525,271.729,-420.166
-1.981,-0.491,0.824,-504.944,275.696,-463.867
-1.983,-0.718,0.414,-496.887,289.856,-512.634
-1.913,-1.038,0.165,-469.910,303.772,-550.049
-1.869,-1.130,0.156,-445.129,304.443,-561.218
-1.988,-1.190,0.244,-432.922,290.222,-555.054
-2.032,-1.279,0.275,-437.500,279.236,-553.162
-1.964,-1.375,0.224,-452.026,277.832,-549.438
-1.777,-1.533,0.038,-455.017,277.954,-537.476
-1.613,-1.759,-0.211,-439.148,274.353,-515.930
-1.483,-1.993,-0.473,-405.457,266.296,-483.398
-1.478,-2.159,-0.606,-359.314,254.211,-440.857
-1.437,-2.223,-0.575,-311.401,241.272,-399.475
-1.424,-2.245,-0.429,-269.287,229.309,-368.103
-1.395,-2.287,-0.200,-229.126,220.886,-338.074
-1.362,-2.351,-0.091,-196.228,223.389,-304.504
-1.304,-2.424,-0.171,-182.373,230.957,-271.912
-1.296,-2.512,-0.266,-190.430,235.229,-241.394
-1.309,-2.581,-0.470,-205.383,234.070,-214.172
-1.484,-2.745,-0.805,-206.665,229.919,-187.622
-1.781,-3.186,-1.825,-175.598,216.858,-160.339
-1.787,-3.574,-3.685,-104.614,180.237,-134.888
-1.783,-4.000,-4.000,45.593,74.036,-84.839
-2.227,-3.630,-3.274,163.818,-59.143,-11.597
-1.586,-2.398,-1.215,90.820,-45.349,40.100
-0.412,-1.446,-0.404,33.997,-33.264,74.646
0.206,-0.651,-0.243,-1.892,-42.725,84.656
0.913,0.123,-0.055,-50.232,-39.551,71.045
1.384,0.737,0.185,-77.148,-21.179,42.053
1.273,0.746,0.406,-66.956,-2.625,12.634
0.978,0.309,0.471,-50.720,17.273,-18.860
0.564,-0.326,0.211,-52.673,37.231,-48.218
0.101,-1.005,-0.431,-59.082,48.157,-65.796
-0.215,-1.574,-1.263,-47.546,40.955,-66.589
-0.585,-1.996,-1.745,-6.653,9.949,-48.706
-0.770,-1.907,-1.307,16.907,-15.564,-25.085
-0.570,-1.476,-0.618,7.507,-17.029,-8.240
-0.194,-1.304,-0.455,6.287,-6.958,8.484
0.067,-1.101,-0.576,-0.854,-1.404,16.418
0.243,-0.786,-0.549,-4.761,-17.944,23.437
0.320,-0.556,-0.343,-1.587,-9.521,32.166
0.359,-0.412,-0.184,-0.244,2.136,33.813
0.301,-0.321,-0.116,-0.122,7.263,27.832
0.199,-0.339,-0.157,-0.732,11.292,18.188
0.151,-0.468,-0.307,-1.038,15.808,6.470
0.115,-0.665,-0.485,-0.793,17.273,-3.540
0.076,-0.857,-0.615,-0.488,14.038,-8.972
0.010,-1.001,-0.672,-0.183,6.958,-9.827
-0.023,-1.086,-0.692,-0.122,1.465,-7.141
-0.039,-1.084,-0.660,-1.038,-0.305,-3.357
-0.001,-1.037,-0.596,2.502,-2.991,5.432
0.045,-0.978,-0.540,2.991,-4.395,9.094
0.121,-0.921,-0.498,1.648,-2.075,8.179
0.160,-0.858,-0.468,3.357,-3.235,8.118
0.191,-0.806,-0.447,6.470,-6.836,8.850
0.186,-0.760,-0.432,6.165,-7.446,6.775
0.183,-0.758,-0.452,4.028,-4.272,2.991
0.181,-0.787,-0.509,1.770,-2.319,-0.671
0.156,-0.831,-0.554,0.305,-1.343,-3.174
0.134,-0.871,-0.583,-0.732,-0.305,-4.272
0.121,-0.913,-0.598,-0.977,-0.732,-4.211
0.094,-0.932,-0.579,-0.916,-3.235,-3.967
0.079,-0.944,-0.559,1.221,-4.822,-2.869
0.082,-0.933,-0.545,2.502,-5.554,-1.953
0.102,-0.921,-0.540,3.540,-6.470,-1.587
0.109,-0.907,-0.546,4.822,-5.737,-0.549
0.128,-0.879,-0.542,4.272,-3.235,0.305
0.131,-0.841,-0.536,2.747,-1.831,0.916
0.120,-0.815,-0.517,2.441,0.183,1.099
0.120,-0.812,-0.516,1.587,2.808,-0.183
0.122,-0.822,-0.524,0.549,4.089,-2.136
0.108,-0.825,-0.519,-0.122,4.089,-2.686
0.098,-0.828,-0.533,-0.610,4.150,-2.563
0.097,-0.841,-0.534,-2.258,3.235,-2.502
0.097,-0.858,-0.541,-3.357,2.197,-2.747
0.087,-0.868,-0.546,-3.723,1.770,-2.563
0.076,-0.865,-0.538,-4.211,0.793,-2.380
0.107,-0.892,-0.531,-4.395,-0.061,-2.563
0.062,-0.865,-0.506,-4.211,0.549,-3.296
0.126,-0.900,-0.505,1.404,7.446,-0.671
0.122,-0.898,-0.508,3.479,2.991,-0.427
0.118,-0.880,-0.486,1.892,0.793,0.610
0.117,-0.863,-0.495,0.854,2.258,2.075
0.096,-0.842,-0.527,0.000,3.357,2.563
0.090,-0.842,-0.557,-1.038,3.601,1.953
0.094,-0.854,-0.559,-2.075,2.502,1.099
0.099,-0.868,-0.549,-2.197,1.099,0.854
0.104,-0.881,-0.533,-1.953,0.793,1.160
0.117,-0.891,-0.514,-2.197,1.038,1.831
0.115,-0.882,-0.512,-2.258,0.977,2.747
0.114,-0.870,-0.510,-2.563,0.916,3.174
0.110,-0.859,-0.517,-2.747,1.160,3.357
0.106,-0.850,-0.524,-2.075,1.953,3.601
0.100,-0.852,-0.522,-1.465,2.380,2.991
0.106,-0.860,-0.525,-0.916,2.197,2.136
0.116,-0.866,-0.526,-1.038,2.014,1.831
0.125,-0.866,-0.526,-1.465,1.892,1.587
0.130,-0.867,-0.526,-1.709,1.892,1.648
-0.235,0.403,2.075,-75.500,26.428,75.378
-0.251,0.381,2.163,-89.233,39.734,62.805
-0.321,0.371,2.318,-99.548,54.932,55.542
-0.374,0.401,2.481,-117.249,68.726,47.302
-0.451,0.437,2.599,-146.790,81.055,29.846
-0.531,0.410,2.632,-182.373,95.154,8.423
-0.557,0.304,2.609,-214.905,109.253,-13.611
-0.546,0.120,2.595,-237.061,122.925,-31.738
-0.530,-0.064,2.641,-248.901,133.667,-40.649
-0.579,-0.130,2.747,-257.385,137.756,-41.382
-0.745,-0.075,2.887,-274.658,136.841,-42.603
-0.991,0.021,3.061,-307.983,132.751,-55.786
-1.257,0.062,3.317,-353.516,132.080,-88.684
-1.504,0.036,3.476,-406.616,146.545,-134.277
-1.734,-0.113,3.500,-460.754,175.720,-190.430
-1.818,-0.391,3.351,-501.404,213.806,-251.038
-1.885,-0.552,3.093,-521.851,249.146,-301.270
-1.940,-0.553,2.742,-529.541,276.611,-339.050
-2.021,-0.581,2.343,-530.518,301.270,-374.756
-2.143,-0.668,1.885,-518.738,326.599,-411.804
-2.270,-0.724,1.461,-496.155,350.464,-448.303
-2.366,-0.890,1.045,-466.309,375.305,-484.985
-2.332,-1.187,0.688,-433.228,404.297,-517.029
-2.179,-1.445,0.391,-412.903,421.631,-532.898
-2.054,-1.647,0.224,-413.330,412.476,-529.297
-1.966,-1.652,0.147,-428.528,379.395,-511.719
-2.057,-1.589,0.065,-450.867,339.294,-489.685
-2.205,-1.586,-0.076,-467.773,306.946,-478.027
-2.298,-1.607,-0.272,-475.647,287.598,-484.009
-2.267,-1.652,-0.494,-468.079,282.654,-488.770
-2.149,-1.752,-0.659,-452.393,279.297,-485.962
-2.034,-1.857,-0.823,-429.993,264.771,-477.417
-1.891,-1.925,-0.964,-401.855,244.019,-462.646
-1.653,-2.014,-1.098,-362.061,228.699,-444.214
-1.372,-2.081,-1.212,-311.279,221.375,-417.847
-1.166,-2.106,-1.199,-258.606,212.646,-382.141
-0.991,-2.102,-1.047,-215.942,198.181,-343.933
-0.879,-2.128,-0.787,-182.495,188.354,-305.969
-0.804,-2.228,-0.580,-161.560,188.049,-268.066
-0.804,-2.298,-0.446,-158.936,189.026,-231.140
-0.941,-2.305,-0.351,-169.495,184.448,-194.580
-1.078,-2.452,-0.795,-178.223,174.744,-164.185
-1.542,-2.559,-0.956,-176.270,144.592,-150.024
-1.549,-2.495,-1.463,-166.199,144.775,-160.583
-1.314,-2.951,-2.161,-103.821,153.442,-148.499
-0.740,-3.322,-2.947,-7.935,131.775,-112.305
-0.113,-3.452,-3.213,71.350,86.731,-61.890
0.054,-2.795,-2.160,75.378,18.311,4.944
-0.130,-1.781,-1.030,18.799,-38.086,56.641
0.163,-0.891,-0.482,-21.362,-44.739,82.458
0.393,-0.177,-0.089,-34.180,-37.231,91.003
0.423,0.239,0.153,-26.917,-29.114,82.703
0.419,0.336,0.246,-24.414,-11.108,54.260
0.460,0.127,0.127,-27.649,8.545,16.418
0.423,-0.265,-0.065,-31.616,17.334,-16.846
0.332,-0.623,-0.334,-42.358,22.339,-40.649
0.241,-1.004,-0.727,-42.236,28.992,-51.819
0.150,-1.296,-1.054,-32.104,23.865,-52.002
0.061,-1.515,-1.187,-16.296,11.292,-42.542
0.009,-1.488,-1.030,-3.113,-2.502,-27.527
0.001,-1.286,-0.677,-0.427,-11.658,-11.536
0.020,-1.094,-0.489,2.991,-12.695,2.136
0.088,-0.924,-0.409,5.005,-9.399,11.108
0.157,-0.749,-0.327,2.258,-5.798,14.160
0.189,-0.627,-0.287,-1.526,1.099,12.573
0.201,-0.559,-0.293,-5.615,6.714,7.324
0.211,-0.566,-0.358,-11.841,8.057,0.488
0.082,-0.551,-0.576,-18.555,4.211,-5.737
0.172,-0.731,-0.476,-5.310,24.658,0.122
0.164,-0.869,-0.640,-0.122,24.902,-0.610
0.080,-0.879,-0.607,-5.005,5.066,-1.953
0.106,-0.918,-0.583,-5.493,5.188,1.770
0.123,-0.941,-0.553,-3.967,3.967,3.662
0.123,-0.921,-0.500,-5.432,1.587,4.150
0.150,-0.915,-0.476,-5.127,1.831,4.211
0.169,-0.911,-0.467,-2.747,2.319,5.188
0.194,-0.904,-0.458,-1.160,2.258,6.287
0.202,-0.888,-0.477,0.183,2.686,8.118
0.191,-0.860,-0.494,0.305,3.113,9.949
0.161,-0.797,-0.494,-2.258,4.028,9.277
0.164,-0.792,-0.516,-1.282,3.113,9.644
0.166,-0.820,-0.544,-1.343,2.441,7.263
0.176,-0.855,-0.564,-3.113,1.343,3.662
0.153,-0.872,-0.545,-3.052,-2.380,2.747
0.149,-0.889,-0.538,-0.244,-8.057,5.371
0.176,-0.896,-0.493,1.343,-8.850,7.446
0.188,-0.896,-0.506,-0.366,-7.446,6.409
0.194,-0.891,-0.530,-0.732,-8.789,6.042
0.207,-0.881,-0.521,0.671,-8.301,6.836
0.188,-0.857,-0.536,1.282,-7.202,5.981
0.179,-0.834,-0.506,2.625,-9.216,5.066
0.171,-0.836,-0.488,3.845,-8.240,3.418
0.176,-0.850,-0.497,4.639,-4.944,1.526
0.187,-0.859,-0.507,3.784,-2.686,0.366
0.197,-0.866,-0.536,2.380,-2.258,-0.244
0.204,-0.865,-0.541,1.709,-2.136,-0.305
0.199,-0.861,-0.521,1.465,-2.014,0.427
0.198,-0.864,-0.506,1.221,-0.732,1.221
0.184,-0.855,-0.514,0.061,0.610,2.136
0.178,-0.850,-0.519,-0.732,0.977,2.991
0.183,-0.848,-0.530,-1.221,0.916,3.235
0.191,-0.841,-0.520,-1.587,-1.038,2.747
0.193,-0.828,-0.494,-1.831,-3.113,1.953
0.192,-0.838,-0.482,-0.488,-3.479,0.854
0.188,-0.855,-0.495,0.122,-2.930,-0.488
0.185,-0.870,-0.504,0.427,-2.441,-0.732
0.180,-0.886,-0.512,0.305,-1.770,-0.366
0.184,-0.894,-0.537,0.000,-1.465,0.732
0.137,-0.863,-0.594,-1.404,-1.831,0.977
0.208,-0.888,-0.516,2.075,5.432,4.822
0.205,-0.881,-0.550,3.174,1.282,5.371
0.177,-0.849,-0.491,2.502,-3.967,4.883
0.178,-0.851,-0.491,3.601,-1.953,5.066
0.186,-0.846,-0.497,4.517,-1.343,4.211
0.176,-0.835,-0.504,3.479,-1.038,3.174
0.197,-0.844,-0.520,2.441,0.122,2.014
0.204,-0.856,-0.537,1.648,0.610,1.709
0.201,-0.860,-0.542,0.916,0.183,2.136
0.202,-0.858,-0.544,0.000,-0.488,2.747
-0.148,0.109,2.595,-49.805,59.753,91.919
-0.169,0.013,2.744,-81.421,91.980,86.304
-0.261,-0.027,2.906,-109.985,126.038,87.341
-0.408,0.036,3.100,-137.512,160.034,88.257
-0.593,0.165,3.245,-174.316,193.604,81.970
-0.768,0.301,3.324,-224.426,229.492,61.951
-0.975,0.343,3.324,-281.799,266.174,28.564
-1.114,0.207,3.227,-342.651,295.898,-15.686
-1.207,0.124,2.996,-398.987,309.814,-63.721
-1.335,0.191,2.692,-436.584,306.641,-109.314
-1.511,0.209,2.452,-449.768,291.077,-155.945
-1.544,0.052,2.421,-444.031,277.100,-207.764
-1.496,-0.145,2.536,-427.795,276.550,-254.211
-1.495,-0.342,2.514,-411.682,294.861,-287.781
-1.435,-0.487,2.319,-406.189,317.749,-317.993
-1.360,-0.634,1.946,-411.865,334.839,-345.459
-1.289,-0.768,1.698,-425.720,342.468,-367.493
-1.385,-0.797,1.621,-446.472,333.435,-379.150
-1.542,-0.900,1.498,-475.525,311.340,-390.564
-1.623,-0.870,1.159,-498.596,303.894,-408.203
-1.678,-0.833,0.643,-498.291,317.383,-424.561
-1.602,-0.847,0.177,-473.022,335.632,-442.261
-1.600,-0.954,-0.062,-431.519,346.008,-453.430
-1.696,-1.207,-0.176,-402.039,341.309,-456.238
-1.648,-1.396,-0.310,-409.912,324.219,-460.693
-1.592,-1.616,-0.460,-429.749,304.993,-457.947
-1.533,-1.917,-0.582,-430.725,285.278,-446.167
-1.369,-2.006,-0.664,-416.809,268.921,-420.715
-1.331,-1.980,-0.713,-388.916,263.916,-381.348
-1.328,-2.041,-0.700,-355.103,259.583,-344.971
-1.436,-2.054,-0.574,-334.961,252.930,-318.542
-1.587,-2.096,-0.526,-326.050,250.549,-300.964
-1.668,-2.219,-0.616,-324.585,253.723,-294.556
-1.752,-2.491,-0.735,-321.472,249.329,-294.800
-1.797,-2.858,-0.969,-313.354,239.319,-293.823
-1.741,-3.170,-1.341,-296.631,229.370,-293.640
-1.691,-3.793,-1.952,-257.507,219.971,-284.180
-1.689,-4.000,-2.608,-187.073,194.397,-252.075
-1.512,-3.956,-3.041,-106.873,173.645,-198.181
-0.932,-4.000,-3.485,1.892,144.348,-127.563
-0.554,-3.648,-3.133,67.627,82.214,-44.495
-0.239,-2.511,-2.001,36.133,6.104,16.846
0.141,-1.383,-1.011,-10.193,-35.583,58.899
0.483,-0.352,-0.255,-23.071,-51.575,79.956
0.700,0.333,0.246,-29.419,-46.082,75.989
1.023,0.806,0.618,-32.288,-28.748,52.246
1.066,0.895,0.818,-44.922,-5.310,23.193
0.915,0.551,0.791,-49.866,23.743,-3.357
0.776,0.114,0.626,-65.186,44.006,-38.635
0.550,-0.433,0.271,-86.853,57.495,-68.176
0.308,-0.957,-0.230,-94.116,65.491,-86.304
0.075,-1.477,-0.796,-77.881,66.589,-88.562
-0.085,-1.837,-1.315,-40.405,56.213,-79.285
-0.204,-2.020,-1.455,1.343,34.363,-60.913
-0.268,-1.967,-1.110,30.701,10.559,-36.255
-0.255,-1.678,-0.582,35.156,-4.456,-9.827
-0.092,-1.339,-0.425,24.475,-4.639,10.437
0.068,-1.090,-0.367,7.935,-0.977,20.874
0.291,-0.776,-0.371,-10.559,5.249,22.034
0.404,-0.520,-0.337,-18.921,6.653,19.897
0.428,-0.356,-0.261,-20.569,3.662,15.564
0.413,-0.327,-0.207,-19.958,3.601,7.507
0.413,-0.403,-0.177,-19.287,6.714,-1.831
0.178,-0.483,-0.401,-14.709,8.606,-9.094
0.286,-0.739,-0.404,-4.578,42.480,-12.573
0.223,-0.915,-0.528,-6.409,25.085,-22.888
0.134,-1.060,-0.531,-6.470,8.301,-26.184
0.145,-1.229,-0.516,0.549,11.108,-19.653
0.155,-1.269,-0.474,4.395,11.353,-10.010
0.124,-1.166,-0.420,4.028,9.460,2.319
0.130,-1.029,-0.411,2.197,11.963,10.376
0.172,-0.919,-0.403,0.854,15.503,10.010
0.208,-0.860,-0.379,3.784,13.123,8.240
0.235,-0.811,-0.364,5.005,6.104,5.859
0.245,-0.791,-0.366,4.028,2.686,2.930
0.242,-0.803,-0.401,3.601,2.197,1.099
0.236,-0.852,-0.437,3.906,0.732,0.977
0.214,-0.890,-0.447,2.869,-0.732,0.061
0.195,-0.926,-0.447,2.136,-0.183,-0.977
0.179,-0.936,-0.442,2.014,-0.244,-1.404
0.177,-0.950,-0.445,2.930,-1.953,-1.404
0.183,-0.950,-0.443,4.761,-2.625,-0.427
0.188,-0.928,-0.434,6.042,-2.014,0.488
0.193,-0.903,-0.437,6.042,-1.770,1.343
0.206,-0.866,-0.425,5.066,-1.221,1.892
0.211,-0.843,-0.417,4.822,-0.549,1.587
0.215,-0.853,-0.408,4.639,0.488,-0.610
0.224,-0.880,-0.421,4.517,1.953,-2.319
0.227,-0.902,-0.445,3.723,3.601,-2.625
0.216,-0.912,-0.464,2.502,4.944,-2.075
