aX,aY,aZ,gX,gY,gZ
0.561,-0.168,0.953,5.920,-18.372,-5.005
0.566,-0.183,0.997,5.554,-10.925,-4.700
0.559,-0.222,0.993,3.174,-2.563,-4.211
0.545,-0.251,0.962,-1.587,5.798,-1.709
0.534,-0.276,0.932,-8.118,13.123,3.601
0.529,-0.281,0.891,-16.296,18.677,10.010
0.520,-0.269,0.846,-23.682,22.766,16.113
0.518,-0.248,0.791,-28.809,24.658,20.691
0.520,-0.198,0.731,-31.311,24.414,23.682
0.504,-0.142,0.698,-30.090,21.057,24.353
0.516,-0.108,0.694,-26.123,14.954,22.461
0.512,-0.085,0.728,-21.545,9.827,19.287
0.535,-0.086,0.773,-16.785,6.653,15.137
0.545,-0.096,0.792,-14.954,6.897,12.146
0.553,-0.106,0.801,-15.991,8.972,11.108
0.557,-0.117,0.790,-17.944,11.963,11.292
0.557,-0.123,0.763,-20.447,15.320,12.878
0.546,-0.122,0.730,-22.461,17.395,15.015
0.536,-0.103,0.687,-23.499,18.066,17.212
0.522,-0.080,0.640,-23.987,17.151,19.592
-0.651,-0.783,1.301,4.639,13.306,-17.151
-0.699,-0.843,1.432,29.297,22.949,-14.832
-0.705,-0.908,1.507,66.162,31.860,-11.414
-0.697,-0.945,1.571,98.267,40.039,-3.723
-0.714,-0.953,1.644,105.652,48.584,7.141
-0.722,-0.972,1.722,87.708,57.373,20.935
-0.692,-1.000,1.768,51.514,68.298,38.757
-0.727,-1.010,1.765,9.155,80.811,59.021
-0.769,-0.965,1.743,-23.560,91.125,77.881
-0.790,-0.818,1.746,-35.461,97.107,92.041
-0.784,-0.589,1.796,-25.330,98.999,97.656
-0.787,-0.365,1.898,-1.831,100.098,92.651
-0.742,-0.189,2.015,22.888,101.746,82.031
-0.691,-0.052,2.155,39.063,105.774,69.580
-0.646,-0.025,2.243,44.067,111.816,59.937
-0.595,-0.042,2.320,33.813,116.638,60.547
-0.565,-0.025,2.349,10.132,123.535,72.205
-0.600,0.051,2.310,-13.672,135.925,89.478
-0.629,0.185,2.216,-22.766,147.522,102.539
-0.664,0.314,2.084,-9.949,155.701,104.431
-0.679,0.420,1.982,24.170,158.936,96.008
-0.664,0.473,1.942,72.937,157.043,79.956
-0.624,0.500,2.003,119.934,153.015,62.561
-0.577,0.496,2.125,153.992,150.208,51.086
-0.551,0.508,2.245,168.640,153.625,48.035
-0.535,0.529,2.307,166.626,164.490,52.124
-0.531,0.607,2.297,158.203,178.467,62.805
-0.592,0.742,2.247,149.841,194.275,72.937
-0.641,0.826,2.168,144.287,209.351,75.989
-0.652,0.808,2.065,142.273,221.191,70.740
-0.655,0.771,1.979,145.874,227.173,62.622
-0.690,0.757,1.915,157.166,228.699,52.490
-0.689,0.704,1.863,175.659,229.431,41.443
-0.722,0.620,1.802,197.083,227.661,33.875
-0.674,0.488,1.746,216.370,224.121,36.255
-0.607,0.371,1.720,225.342,223.389,46.021
-0.619,0.399,1.654,223.877,227.722,63.843
-0.656,0.503,1.535,213.562,237.793,86.182
-0.683,0.642,1.374,195.190,247.009,104.614
-0.697,0.822,1.141,172.791,254.211,114.563
-0.656,0.924,0.914,150.818,252.869,114.502
-0.625,0.973,0.690,125.610,246.277,104.797
-0.612,0.926,0.486,103.088,237.061,87.280
-0.558,0.812,0.305,89.111,222.717,67.749
-0.485,0.700,0.156,81.970,202.698,51.575
-0.411,0.579,0.079,77.209,178.711,37.659
-0.333,0.479,0.035,71.899,153.442,26.428
-0.232,0.377,0.012,65.125,130.554,19.653
-0.146,0.255,0.022,58.716,111.816,18.738
-0.105,0.148,0.003,52.979,97.534,22.949
-0.062,0.066,0.028,47.546,86.304,31.738
-0.016,0.001,0.027,40.039,75.623,44.495
0.003,-0.003,0.028,26.184,67.810,58.655
0.008,0.033,0.047,7.080,63.965,71.899
0.033,0.073,0.052,-13.977,63.171,82.275
0.033,0.187,-0.033,-34.119,64.697,87.402
0.008,0.363,-0.144,-39.551,63.904,82.092
0.028,0.442,-0.206,-24.597,55.481,63.721
0.064,0.431,-0.188,-0.183,42.969,37.354
0.118,0.336,-0.127,25.513,31.494,10.071
0.173,0.221,-0.042,48.645,21.912,-9.583
0.277,0.102,0.056,64.148,15.442,-19.958
0.327,0.020,0.153,63.538,14.648,-21.423
0.361,-0.031,0.209,45.715,17.883,-14.709
0.361,-0.066,0.221,19.104,22.034,-4.211
0.339,-0.086,0.202,-6.226,25.879,6.409
0.362,-0.121,0.169,-27.222,26.855,16.113
0.349,-0.120,0.150,-40.405,25.513,21.973
0.346,-0.116,0.127,-42.053,24.048,22.827
0.361,-0.086,0.125,-30.884,19.958,19.043
0.375,-0.071,0.153,-12.085,14.771,10.254
0.394,-0.062,0.217,8.301,10.315,-0.732
0.430,-0.074,0.288,26.123,8.606,-11.108
0.466,-0.107,0.360,37.903,9.277,-20.569
0.491,-0.133,0.438,43.335,13.062,-26.550
0.518,-0.174,0.479,45.898,19.775,-30.212
0.521,-0.221,0.471,44.861,27.527,-31.128
0.535,-0.286,0.408,40.527,33.630,-29.358
0.567,-0.343,0.362,32.410,36.682,-24.841
0.565,-0.367,0.325,21.790,35.828,-17.700
0.568,-0.364,0.289,11.597,32.837,-10.315
0.573,-0.363,0.266,3.906,28.015,-5.981
0.590,-0.381,0.247,0.000,20.813,-5.066
0.603,-0.404,0.247,-1.770,12.024,-6.287
0.614,-0.441,0.271,-1.770,2.686,-7.690
0.627,-0.477,0.302,0.061,-5.737,-8.423
0.634,-0.495,0.346,2.808,-13.306,-8.301
0.659,-0.503,0.426,6.165,-19.226,-7.568
0.665,-0.499,0.491,8.484,-20.752,-6.592
0.683,-0.502,0.538,10.803,-19.165,-6.165
0.684,-0.496,0.565,12.207,-15.564,-5.371
0.696,-0.499,0.600,12.512,-10.559,-4.272
0.693,-0.485,0.566,9.888,-5.066,-2.197
0.685,-0.471,0.529,3.845,-1.282,0.244
0.672,-0.464,0.490,-2.197,0.000,2.686
0.657,-0.451,0.463,-8.484,-1.404,5.188
0.651,-0.441,0.451,-14.954,-4.272,7.141
0.651,-0.446,0.455,-20.203,-8.057,7.874
0.653,-0.443,0.468,-23.987,-12.756,8.179
0.664,-0.440,0.495,-24.902,-17.334,8.179
0.675,-0.444,0.547,-23.193,-20.386,7.568
0.685,-0.441,0.612,-17.761,-20.752,5.676
0.698,-0.441,0.663,-8.789,-18.616,3.052
0.704,-0.443,0.692,1.160,-14.526,0.366
0.705,-0.439,0.701,9.766,-9.521,-2.197
0.704,-0.437,0.689,15.137,-5.737,-3.357
0.704,-0.449,0.663,15.625,-3.235,-3.418
0.704,-0.451,0.633,12.024,-1.587,-2.136
0.708,-0.445,0.610,5.859,-1.160,1.282
0.705,-0.440,0.589,-1.770,-1.282,4.639
0.708,-0.420,0.578,-9.705,-1.892,7.507
0.703,-0.403,0.581,-17.273,-2.930,9.338
0.700,-0.401,0.584,-22.827,-3.906,10.315
0.693,-0.399,0.591,-26.611,-4.150,10.742
0.690,-0.391,0.599,-27.161,-4.517,10.193
0.697,-0.388,0.617,-23.193,-4.883,8.301
0.708,-0.396,0.645,-15.381,-4.578,5.615
0.719,-0.403,0.661,-5.554,-3.113,2.625
0.724,-0.411,0.658,4.333,-0.793,0.183
-0.700,-0.694,1.622,11.963,11.902,27.588
-0.727,-0.830,1.721,3.113,29.846,43.091
-0.814,-0.910,1.805,-11.292,50.171,64.270
-0.904,-0.921,1.822,-25.940,70.068,89.050
-0.968,-0.834,1.851,-41.199,83.984,112.671
-0.992,-0.713,1.916,-57.556,92.468,129.883
-1.041,-0.550,1.968,-74.280,99.915,139.648
-1.062,-0.420,1.985,-87.097,106.934,141.235
-1.061,-0.300,2.010,-94.543,111.572,135.742
-1.063,-0.178,2.036,-92.957,113.220,125.122
-1.065,-0.084,2.102,-80.139,113.037,109.131
-1.029,-0.042,2.198,-58.838,113.098,90.698
-1.019,0.032,2.313,-35.400,114.380,74.646
-1.012,0.175,2.432,-12.939,118.469,63.171
-0.992,0.301,2.604,6.653,124.695,56.519
-0.954,0.408,2.699,18.738,137.329,52.795
-0.984,0.545,2.680,16.113,159.424,50.781
-1.021,0.666,2.578,3.418,182.312,49.744
-1.055,0.748,2.414,-10.559,200.562,48.950
-1.076,0.841,2.280,-22.095,213.318,48.462
-1.096,0.979,2.084,-28.198,222.778,46.814
-1.098,1.113,1.900,-26.245,229.309,43.274
-1.089,1.255,1.708,-13.123,230.713,36.987
-1.105,1.346,1.531,10.315,226.624,22.949
-1.104,1.334,1.399,42.847,219.238,4.089
-1.034,1.250,1.311,76.538,209.778,-10.742
-0.958,1.164,1.269,106.445,198.730,-19.531
-0.919,1.082,1.274,129.272,188.965,-22.461
-0.872,1.009,1.316,145.569,182.495,-21.362
-0.795,0.949,1.378,159.851,180.420,-16.907
-0.766,0.898,1.404,169.739,185.242,-8.667
-0.769,0.879,1.410,171.326,194.580,0.671
-0.748,0.876,1.395,167.114,204.346,10.986
-0.706,0.910,1.358,157.166,217.163,23.376
-0.690,0.982,1.263,141.479,234.314,39.001
-0.716,1.101,1.089,120.483,252.319,55.725
-0.760,1.235,0.825,97.412,269.287,68.481
-0.801,1.389,0.520,74.036,280.884,74.036
-0.796,1.524,0.167,57.434,280.884,71.350
-0.768,1.551,-0.155,51.392,271.057,57.007
-0.749,1.483,-0.429,52.979,253.479,32.654
-0.671,1.294,-0.538,62.561,223.511,4.883
-0.569,1.065,-0.563,75.867,188.171,-17.822
-0.454,0.833,-0.529,90.820,157.288,-33.264
-0.366,0.675,-0.477,103.394,133.057,-39.795
-0.287,0.529,-0.399,110.107,114.502,-40.771
-0.229,0.417,-0.354,107.361,101.440,-36.194
-0.167,0.344,-0.312,96.008,93.018,-28.076
-0.124,0.287,-0.262,79.041,86.487,-18.555
-0.071,0.240,-0.204,61.768,82.947,-9.949
-0.020,0.190,-0.154,48.706,83.130,-3.723
0.021,0.131,-0.117,40.955,84.778,1.831
0.068,0.078,-0.098,35.889,85.571,7.019
0.067,0.066,-0.079,28.809,85.754,13.000
0.062,0.086,-0.077,19.348,85.815,19.104
0.094,0.108,-0.057,6.836,85.083,21.240
0.091,0.154,-0.069,-7.690,85.083,19.531
0.129,0.130,-0.112,-19.043,82.031,15.442
0.155,0.122,-0.088,-25.940,74.951,8.301
0.181,0.105,-0.097,-25.574,68.970,0.305
0.183,0.065,-0.060,-17.639,60.486,-6.470
0.234,0.031,-0.001,-4.944,50.659,-12.634
0.275,-0.016,0.051,9.888,42.603,-17.883
0.310,-0.068,0.103,23.682,35.461,-21.973
0.348,-0.117,0.148,33.936,28.198,-24.231
0.370,-0.150,0.182,39.307,21.057,-24.170
0.391,-0.173,0.216,39.734,14.343,-22.400
0.415,-0.189,0.255,36.072,7.874,-20.203
0.431,-0.190,0.306,29.358,1.770,-16.968
0.449,-0.182,0.353,20.935,-2.136,-13.245
0.473,-0.179,0.398,12.268,-4.639,-10.925
0.509,-0.178,0.454,4.150,-7.263,-10.559
0.528,-0.182,0.522,-1.953,-8.728,-11.292
0.549,-0.203,0.576,-4.761,-6.897,-12.390
0.563,-0.241,0.593,-5.676,-4.089,-13.611
0.571,-0.276,0.608,-6.592,-2.319,-13.306
0.583,-0.295,0.622,-7.629,-1.648,-11.536
0.594,-0.296,0.641,-8.606,-1.465,-8.484
0.601,-0.289,0.650,-8.850,-1.892,-5.432
0.601,-0.271,0.653,-8.789,-2.441,-3.723
0.597,-0.254,0.647,-7.019,-3.601,-2.869
0.582,-0.239,0.646,-3.723,-4.883,-2.686
0.583,-0.227,0.661,1.465,-6.348,-2.625
0.587,-0.226,0.670,8.179,-7.935,-2.808
0.581,-0.207,0.670,13.977,-9.338,-2.136
0.587,-0.193,0.666,17.944,-9.888,-1.404
0.577,-0.187,0.650,19.958,-10.315,-1.404
0.567,-0.177,0.639,20.325,-11.230,-1.587
0.563,-0.175,0.635,20.203,-13.428,-2.014
0.545,-0.174,0.628,19.653,-15.869,-3.235
0.531,-0.178,0.622,19.348,-18.799,-4.456
0.515,-0.184,0.615,18.311,-21.729,-5.676
0.502,-0.202,0.607,16.785,-25.269,-7.568
0.494,-0.229,0.597,15.869,-29.358,-9.521
0.494,-0.263,0.600,16.724,-34.119,-10.986
0.484,-0.282,0.626,19.043,-38.513,-11.475
0.489,-0.310,0.656,24.536,-41.504,-11.292
0.500,-0.348,0.693,33.630,-43.335,-11.963
0.504,-0.381,0.727,43.945,-43.030,-12.573
0.505,-0.394,0.745,52.124,-40.955,-11.292
0.501,-0.385,0.756,56.030,-38.635,-7.996
0.489,-0.351,0.744,53.955,-35.645,-4.028
0.478,-0.304,0.719,45.471,-32.166,0.916
0.460,-0.249,0.677,31.372,-27.893,6.409
0.437,-0.195,0.627,13.428,-24.231,10.742
0.408,-0.167,0.572,-4.211,-22.095,13.306
0.378,-0.135,0.527,-20.203,-22.095,13.916
0.342,-0.122,0.496,-31.677,-24.414,11.658
0.323,-0.142,0.470,-35.645,-28.442,6.897
0.318,-0.177,0.464,-33.752,-34.119,2.563
0.310,-0.199,0.490,-27.893,-40.100,-0.366
0.327,-0.217,0.550,-18.921,-44.861,-2.075
0.343,-0.233,0.602,-7.996,-46.753,-3.174
0.358,-0.246,0.628,-0.183,-46.021,-3.296
0.369,-0.244,0.638,3.906,-44.617,-1.831
0.366,-0.238,0.634,3.662,-43.396,0.732
0.362,-0.218,0.625,-0.793,-42.297,4.150
0.346,-0.187,0.618,-7.751,-41.687,7.202
0.327,-0.161,0.608,-14.893,-41.504,9.033
-0.611,-0.653,1.659,38.452,12.939,17.090
-0.620,-0.773,1.787,26.611,23.376,31.921
-0.625,-0.862,1.899,12.329,36.987,47.424
-0.643,-0.942,1.995,-4.578,52.124,63.599
-0.670,-1.005,2.048,-23.010,67.078,80.139
-0.700,-1.015,2.082,-45.471,81.909,98.328
-0.723,-0.969,2.107,-68.115,92.529,115.417
-0.771,-0.891,2.155,-84.595,98.816,125.488
-0.809,-0.809,2.245,-88.623,101.318,129.761
-0.816,-0.679,2.412,-82.275,99.548,130.066
-0.859,-0.526,2.667,-68.848,97.046,124.634
-0.840,-0.378,2.954,-44.983,98.083,115.173
-0.817,-0.245,3.167,-12.634,105.530,102.478
-0.824,-0.126,3.326,17.212,119.446,92.529
-0.837,0.027,3.394,37.903,135.559,88.806
-0.867,0.317,3.394,44.434,153.137,91.858
-0.933,0.718,3.298,38.208,175.537,100.281
-1.027,1.124,3.104,20.874,198.181,104.736
-1.117,1.476,2.821,-1.282,217.285,100.708
-1.190,1.723,2.487,-18.799,230.652,87.830
-1.233,1.880,2.149,-23.621,236.450,67.139
-1.246,1.964,1.822,-11.658,235.596,42.603
-1.210,1.992,1.553,11.658,229.797,19.043
-1.179,2.044,1.362,41.870,220.337,-2.808
-1.158,2.100,1.198,72.083,209.717,-21.240
-1.103,2.094,1.082,97.290,201.233,-34.119
-1.054,2.064,0.981,113.220,197.571,-42.664
-1.028,2.046,0.917,119.568,196.960,-47.668
-1.026,2.024,0.806,120.117,199.036,-51.147
-0.943,1.930,0.721,115.906,203.552,-54.932
-0.922,1.839,0.665,106.934,210.815,-57.861
-0.909,1.722,0.520,94.666,217.896,-59.143
-0.855,1.538,0.410,82.458,223.145,-60.303
-0.808,1.322,0.234,71.472,229.187,-59.143
-0.770,1.081,0.007,64.941,234.985,-54.932
-0.767,0.916,-0.159,64.941,238.647,-48.645
-0.767,0.770,-0.391,73.730,236.755,-40.588
-0.733,0.629,-0.548,93.140,224.548,-30.823
-0.656,0.546,-0.712,118.530,205.688,-21.606
-0.615,0.489,-0.766,141.052,184.021,-17.212
-0.551,0.492,-0.792,158.936,162.231,-15.991
-0.507,0.518,-0.819,171.509,139.282,-17.883
-0.448,0.482,-0.784,173.401,116.760,-23.376
-0.376,0.413,-0.732,159.912,96.497,-28.870
-0.300,0.333,-0.661,133.972,79.895,-31.372
-0.233,0.248,-0.575,101.563,67.444,-30.029
-0.155,0.156,-0.476,69.397,59.692,-26.062
-0.096,0.060,-0.390,44.128,56.641,-21.240
-0.038,-0.057,-0.323,28.015,57.983,-16.113
-0.012,-0.152,-0.291,20.142,62.134,-10.132
0.019,-0.249,-0.273,17.822,64.636,-4.150
0.047,-0.303,-0.237,17.578,62.073,3.906
0.073,-0.324,-0.197,17.944,57.739,13.672
0.088,-0.302,-0.166,17.273,54.260,23.071
0.110,-0.243,-0.131,16.357,52.795,29.602
0.140,-0.180,-0.121,16.052,48.950,32.776
0.153,-0.083,-0.077,12.512,39.978,33.020
0.181,0.006,0.018,5.066,28.687,29.419
0.240,0.062,0.137,-2.930,18.921,22.461
0.285,0.079,0.272,-10.803,12.695,12.512
0.339,0.053,0.388,-18.677,10.071,2.869
0.376,0.014,0.468,-27.344,10.376,-3.784
0.424,-0.043,0.505,-35.339,12.024,-7.263
0.425,-0.090,0.515,-41.992,13.733,-8.362
0.440,-0.134,0.514,-46.204,15.625,-7.935
0.448,-0.162,0.491,-47.302,15.808,-6.165
0.450,-0.177,0.466,-45.471,13.245,-4.333
0.448,-0.174,0.466,-39.185,7.874,-3.235
0.447,-0.158,0.485,-27.954,1.038,-3.723
0.444,-0.162,0.525,-13.123,-5.615,-7.324
0.463,-0.195,0.579,2.075,-12.024,-12.512
0.485,-0.235,0.640,15.808,-17.456,-16.296
0.505,-0.264,0.712,26.855,-20.325,-17.334
0.518,-0.283,0.750,34.851,-19.653,-16.174
0.516,-0.285,0.751,39.001,-16.296,-13.611
0.517,-0.277,0.740,39.612,-12.756,-9.827
0.506,-0.267,0.705,37.231,-10.437,-6.409
0.498,-0.255,0.662,32.593,-9.033,-4.150
0.491,-0.246,0.626,26.794,-10.498,-2.625
0.479,-0.245,0.614,21.179,-14.587,-1.648
0.490,-0.255,0.626,17.700,-20.569,-2.075
0.497,-0.267,0.667,16.663,-26.978,-2.991
0.504,-0.277,0.719,16.907,-32.349,-3.052
0.513,-0.271,0.767,16.052,-35.583,-1.709
0.504,-0.238,0.809,15.076,-35.767,0.061
0.500,-0.203,0.827,14.343,-33.569,1.099
0.480,-0.177,0.825,14.038,-31.006,0.854
0.461,-0.178,0.813,13.916,-28.687,-0.854
0.447,-0.198,0.799,15.503,-28.259,-2.991
0.441,-0.226,0.796,18.127,-30.090,-4.517
0.446,-0.256,0.802,22.400,-33.691,-5.920
0.461,-0.282,0.809,27.893,-38.147,-7.324
0.467,-0.299,0.819,34.363,-42.480,-9.033
0.463,-0.301,0.826,40.710,-45.959,-10.071
0.460,-0.296,0.823,44.922,-47.302,-9.277
0.451,-0.277,0.812,45.654,-46.997,-7.263
0.432,-0.236,0.784,42.114,-44.922,-4.883
0.403,-0.184,0.722,35.706,-41.016,-2.075
0.372,-0.139,0.643,27.283,-37.842,0.122
0.331,-0.134,0.575,18.188,-37.415,-0.305
0.296,-0.160,0.541,11.963,-40.283,-2.441
0.265,-0.191,0.540,10.803,-45.105,-4.822
0.251,-0.227,0.562,14.221,-50.049,-6.836
0.264,-0.259,0.596,19.714,-54.382,-7.935
0.286,-0.266,0.656,24.170,-56.946,-8.057
0.305,-0.269,0.719,27.588,-56.396,-7.324
0.322,-0.274,0.766,29.419,-52.612,-6.287
0.323,-0.264,0.784,26.978,-46.875,-4.211
0.324,-0.239,0.765,17.822,-40.771,0.244
0.316,-0.202,0.719,1.465,-35.095,5.737
0.297,-0.184,0.673,-16.357,-31.982,9.277
0.279,-0.183,0.643,-31.006,-31.799,10.864
0.256,-0.186,0.608,-39.978,-32.898,12.451
0.227,-0.168,0.574,-45.532,-35.034,13.916
0.204,-0.143,0.544,-47.607,-38.757,14.343
0.187,-0.121,0.529,-45.288,-44.189,13.306
0.180,-0.108,0.548,-38.513,-50.598,10.071
0.194,-0.125,0.607,-27.954,-57.007,4.944
0.209,-0.154,0.674,-16.052,-61.401,0.000
-0.569,-0.717,1.661,52.917,-9.766,-8.667
-0.598,-0.879,1.845,40.527,0.305,-1.343
-0.625,-1.025,1.985,22.400,15.320,13.794
-0.652,-1.144,2.049,0.793,34.363,35.828
-0.733,-1.176,2.089,-26.062,54.932,61.035
-0.849,-1.108,2.112,-54.260,73.792,85.449
-0.930,-1.001,2.090,-74.585,89.294,103.699
-1.002,-0.843,2.095,-84.839,99.304,112.488
-1.064,-0.613,2.156,-83.984,105.652,113.403
-1.085,-0.365,2.248,-73.792,107.239,107.849
-1.130,-0.101,2.373,-61.035,104.248,96.069
-1.158,0.159,2.563,-51.636,98.267,80.750
-1.142,0.398,2.859,-41.626,92.163,62.317
-1.027,0.479,3.175,-20.203,93.750,42.664
-0.952,0.520,3.414,9.155,110.168,29.663
-0.939,0.564,3.547,37.537,138.062,28.687
-0.918,0.653,3.581,57.678,168.640,39.917
-0.922,0.925,3.490,60.303,199.036,60.852
-1.004,1.274,3.260,46.082,227.966,81.543
-1.120,1.651,2.951,22.949,252.686,91.125
-1.174,1.885,2.581,2.075,271.179,86.121
-1.226,1.979,2.206,-10.681,282.349,69.092
-1.269,1.965,1.848,-11.292,288.513,45.776
-1.280,1.935,1.549,8.362,285.889,22.705
-1.261,1.886,1.313,48.462,275.574,2.869
-1.203,1.818,1.139,97.351,260.376,-10.681
-1.137,1.782,1.052,139.099,245.300,-17.639
-1.072,1.776,1.001,169.006,232.178,-18.982
-0.989,1.793,0.962,188.049,222.961,-17.517
-0.949,1.805,0.914,196.350,219.849,-14.465
-0.908,1.798,0.848,190.918,224.243,-9.155
-0.877,1.761,0.746,170.349,233.521,-2.441
-0.847,1.725,0.579,139.038,243.347,4.150
-0.860,1.729,0.320,103.638,252.625,7.690
-0.860,1.648,0.057,70.862,258.057,5.432
-0.875,1.491,-0.366,44.617,257.263,-0.366
-0.859,1.294,-0.693,28.137,245.361,-8.606
-0.824,1.075,-0.934,26.306,223.022,-20.691
-0.765,0.852,-1.093,43.213,192.993,-32.532
-0.671,0.640,-1.142,74.219,160.706,-40.771
-0.590,0.506,-1.106,106.262,130.127,-42.419
-0.499,0.406,-1.021,130.554,101.807,-39.307
-0.419,0.359,-0.905,142.578,77.881,-32.288
-0.319,0.333,-0.777,143.677,60.974,-22.766
-0.249,0.294,-0.642,135.681,49.316,-13.184
-0.180,0.259,-0.511,121.704,44.373,-4.639
-0.092,0.226,-0.389,107.910,45.715,1.892
-0.058,0.210,-0.305,95.337,51.147,6.714
-0.011,0.185,-0.238,82.031,57.068,8.301
0.005,0.162,-0.210,66.650,61.035,9.216
0.035,0.126,-0.170,48.584,61.768,9.766
0.067,0.075,-0.139,28.503,58.411,8.972
0.106,0.018,-0.070,8.545,53.467,6.470
0.125,-0.016,-0.040,-2.380,47.119,3.967
0.137,-0.046,0.013,-3.235,41.138,3.357
0.186,-0.050,0.098,3.113,35.095,2.808
0.207,-0.036,0.193,13.611,26.245,1.953
0.233,-0.033,0.297,25.452,18.494,0.122
0.251,-0.032,0.377,37.231,13.000,-2.197
0.282,-0.014,0.418,45.044,9.644,-2.930
0.312,0.001,0.484,45.349,8.911,-3.601
0.348,-0.005,0.516,41.748,10.376,-5.066
0.363,-0.023,0.511,35.156,12.756,-6.287
0.387,-0.045,0.512,26.672,14.038,-7.446
0.400,-0.072,0.486,15.503,14.160,-7.507
0.437,-0.114,0.457,1.953,13.306,-6.409
0.443,-0.114,0.438,-11.047,11.841,-6.104
0.440,-0.113,0.435,-22.766,9.155,-5.737
0.450,-0.117,0.469,-30.701,6.348,-5.188
0.468,-0.142,0.543,-33.386,4.822,-6.470
0.496,-0.191,0.597,-28.442,2.197,-11.108
0.502,-0.239,0.653,-18.433,0.061,-14.832
0.527,-0.279,0.698,-6.958,-0.305,-16.113
0.551,-0.297,0.725,4.211,0.305,-14.709
0.551,-0.294,0.710,12.329,3.113,-12.146
0.554,-0.272,0.682,16.541,6.470,-7.629
0.550,-0.236,0.651,15.869,6.897,-2.625
0.544,-0.200,0.624,10.620,5.798,2.319
0.533,-0.169,0.602,3.723,4.517,5.615
0.516,-0.141,0.589,-2.380,1.343,7.263
0.503,-0.117,0.593,-7.385,-3.174,7.080
0.504,-0.094,0.621,-10.437,-7.996,4.700
0.507,-0.089,0.665,-9.949,-12.939,0.488
0.512,-0.112,0.726,-5.615,-16.541,-4.272
0.530,-0.149,0.780,1.648,-18.127,-8.179
0.537,-0.191,0.813,10.681,-17.517,-10.925
0.542,-0.223,0.816,17.639,-14.282,-11.841
0.533,-0.247,0.791,20.691,-11.108,-10.071
0.530,-0.250,0.757,19.714,-9.460,-6.470
0.525,-0.225,0.730,16.418,-9.583,-2.380
0.514,-0.194,0.709,12.268,-10.681,0.977
0.501,-0.165,0.686,6.958,-12.451,3.418
0.489,-0.147,0.659,1.526,-15.259,5.432
0.482,-0.148,0.639,-2.808,-19.287,6.042
0.467,-0.152,0.633,-7.141,-24.536,6.165
0.455,-0.141,0.646,-10.681,-30.151,6.653
0.453,-0.136,0.683,-11.108,-34.912,5.676
0.467,-0.137,0.733,-7.935,-38.086,2.869
0.480,-0.163,0.795,-2.319,-38.574,-0.488
0.482,-0.202,0.822,5.249,-35.461,-3.357
0.479,-0.236,0.826,12.329,-30.457,-3.845
0.459,-0.246,0.813,16.357,-25.574,-2.075
0.445,-0.221,0.787,16.541,-21.118,2.625
0.425,-0.170,0.748,12.329,-17.517,7.996
0.402,-0.121,0.702,4.761,-14.893,12.085
0.397,-0.087,0.655,-3.479,-13.916,13.855
0.404,-0.085,0.623,-11.841,-15.869,14.038
0.411,-0.090,0.620,-20.691,-20.081,13.062
0.422,-0.110,0.649,-26.001,-24.841,10.925
0.429,-0.142,0.682,-26.001,-28.503,8.789
0.429,-0.164,0.721,-22.339,-30.579,7.996
0.429,-0.172,0.764,-16.602,-31.311,7.812
0.417,-0.168,0.786,-9.155,-29.968,7.629
0.408,-0.153,0.797,-2.686,-27.832,8.301
0.408,-0.137,0.804,1.404,-26.367,9.094
0.420,-0.123,0.812,2.563,-25.330,9.338
0.430,-0.116,0.816,1.282,-24.719,9.338
0.445,-0.115,0.813,-1.770,-24.292,9.888
0.451,-0.115,0.817,-5.249,-24.170,11.780
-0.727,-0.657,1.659,56.213,-3.540,20.386
-0.758,-0.824,1.854,55.237,7.751,32.837
-0.813,-0.932,2.110,38.391,23.621,51.819
-0.841,-1.008,2.297,17.883,43.213,76.416
-0.920,-0.942,2.413,-6.714,68.359,104.675
-0.864,-0.832,2.479,-36.377,91.187,128.601
-0.862,-0.644,2.557,-67.688,111.206,140.686
-0.875,-0.428,2.598,-91.675,129.761,142.517
-0.892,-0.183,2.695,-106.445,139.526,136.230
-0.884,0.016,2.815,-105.896,141.846,121.216
-0.890,0.180,2.984,-85.999,137.573,100.769
-0.891,0.417,3.214,-47.485,130.066,82.153
-0.917,0.748,3.528,5.493,126.831,65.002
-0.916,1.036,3.939,64.697,130.615,47.607
-0.890,1.187,4.000,114.014,148.804,32.959
-0.909,1.253,4.000,137.817,179.321,25.879
-0.962,1.303,4.000,132.263,214.417,29.541
-1.034,1.406,3.902,104.614,250.061,43.518
-1.146,1.592,3.555,65.491,286.194,61.279
-1.349,1.856,3.064,24.658,321.289,72.754
-1.535,2.095,2.484,-8.667,350.464,74.280
-1.641,2.240,1.897,-30.212,369.141,63.171
-1.714,2.285,1.243,-34.973,375.244,40.222
-1.734,2.303,0.641,-15.564,367.859,12.329
-1.663,2.246,0.207,37.170,343.262,-16.602
-1.532,2.078,-0.046,113.831,307.983,-45.105
-1.363,1.892,-0.148,186.035,269.836,-66.406
-1.181,1.720,-0.119,239.014,237.305,-77.332
-1.026,1.595,-0.082,268.188,218.262,-76.843
-0.932,1.460,-0.067,273.804,210.266,-65.918
-0.826,1.351,-0.163,250.671,208.313,-46.753
-0.759,1.276,-0.271,203.552,205.017,-24.841
-0.729,1.186,-0.406,152.222,199.707,-6.348
-0.709,1.116,-0.528,110.901,192.566,8.179
