aX,aY,aZ,gX,gY,gZ
-0.467,0.159,2.608,-34.851,108.459,-88.257
-0.514,0.076,2.651,-28.564,111.755,-90.149
-0.574,-0.020,2.685,-9.094,118.713,-94.543
-0.646,-0.115,2.693,12.634,129.089,-100.037
-0.736,-0.198,2.675,31.250,142.578,-106.018
-0.822,-0.328,2.545,44.189,154.175,-111.633
-0.920,-0.488,2.455,52.917,164.795,-115.540
-1.012,-0.628,2.273,54.504,176.758,-115.906
-1.091,-0.831,2.032,44.556,190.125,-111.633
-1.145,-1.056,1.777,19.531,195.435,-100.830
-1.140,-1.210,1.577,-9.521,194.214,-86.365
-1.191,-1.279,1.394,-26.428,191.406,-69.031
-1.149,-1.311,1.267,-23.315,194.092,-51.514
-1.154,-1.326,1.163,-6.104,191.528,-43.152
-1.169,-1.341,1.063,15.076,179.993,-38.086
-1.134,-1.332,1.039,29.358,163.879,-34.485
-1.078,-1.293,1.041,32.288,149.780,-32.410
-1.011,-1.252,1.043,21.423,148.315,-28.564
-0.988,-1.208,0.972,-4.822,157.104,-20.691
-0.989,-1.164,0.801,-37.231,170.105,-12.573
-0.996,-1.147,0.577,-61.462,184.021,-10.315
-0.978,-1.188,0.357,-70.801,193.176,-11.169
-0.919,-1.242,0.212,-68.481,198.242,-9.766
-0.885,-1.243,0.108,-59.570,201.294,-4.456
-0.845,-1.174,-0.073,-46.631,203.857,1.892
-0.812,-1.070,-0.231,-28.503,204.224,5.188
-0.772,-0.974,-0.377,-8.789,196.411,4.395
-0.695,-0.874,-0.514,8.850,182.617,1.587
-0.617,-0.826,-0.608,24.902,166.809,-0.793
-0.564,-0.824,-0.666,33.325,150.513,-0.793
-0.504,-0.817,-0.668,27.527,133.789,1.587
-0.402,-0.801,-0.659,6.165,113.098,7.751
-0.330,-0.753,-0.581,-24.536,91.125,17.578
-0.274,-0.671,-0.466,-57.129,72.449,27.832
-0.225,-0.574,-0.336,-83.801,56.213,36.377
-0.156,-0.454,-0.199,-100.891,44.373,42.908
-0.073,-0.321,-0.096,-107.727,37.292,45.349
0.025,-0.232,0.016,-102.844,35.889,43.945
0.070,-0.138,0.099,-87.830,39.612,39.124
0.097,-0.086,0.124,-65.735,48.279,30.640
0.090,-0.097,0.122,-41.321,58.289,21.484
0.068,-0.133,0.079,-21.606,63.782,13.367
0.078,-0.182,0.055,-10.742,63.660,8.362
0.097,-0.213,0.068,-10.742,57.007,7.446
0.118,-0.249,0.125,-17.090,45.471,9.949
0.164,-0.256,0.224,-27.283,32.715,14.893
0.234,-0.219,0.338,-38.879,21.362,20.691
0.308,-0.175,0.426,-45.349,15.503,24.292
0.363,-0.134,0.495,-43.396,15.625,25.208
0.390,-0.082,0.519,-34.485,20.264,23.193
0.394,-0.064,0.509,-20.569,26.550,18.188
0.370,-0.079,0.492,-6.226,31.128,12.268
0.363,-0.101,0.463,3.235,32.776,7.385
0.365,-0.136,0.446,7.202,30.884,4.578
0.379,-0.167,0.450,5.188,25.513,4.456
0.396,-0.178,0.473,-0.488,19.104,5.554
0.415,-0.183,0.508,-6.104,13.733,7.019
0.451,-0.180,0.538,-9.583,11.108,6.531
0.472,-0.200,0.562,-8.789,9.705,4.333
0.469,-0.219,0.564,-4.150,8.972,2.441
0.496,-0.231,0.586,1.831,7.507,1.709
0.501,-0.235,0.626,6.775,4.578,1.343
0.498,-0.236,0.645,8.118,1.587,2.441
0.497,-0.240,0.664,4.639,-1.282,4.272
0.491,-0.245,0.691,-1.953,-6.042,6.409
0.497,-0.243,0.734,-9.277,-11.414,8.667
0.506,-0.238,0.789,-15.259,-13.550,10.864
0.520,-0.225,0.825,-19.043,-12.817,12.085
0.525,-0.212,0.855,-19.226,-11.292,12.268
0.526,-0.206,0.874,-15.137,-8.118,11.353
0.529,-0.198,0.878,-8.667,-3.418,8.911
0.535,-0.210,0.862,0.122,1.160,5.310
0.534,-0.226,0.842,9.277,4.883,2.625
0.527,-0.240,0.826,16.235,6.775,1.770
0.516,-0.249,0.812,19.165,7.874,2.380
0.511,-0.246,0.792,18.738,7.629,3.235
0.505,-0.244,0.784,16.541,5.432,4.517
0.502,-0.245,0.795,14.587,2.563,5.737
0.505,-0.254,0.807,12.573,1.282,6.592
0.508,-0.265,0.831,10.010,1.343,7.446
0.503,-0.256,0.859,7.935,2.197,9.399
0.520,-0.229,0.865,7.263,5.066,10.864
0.522,-0.203,0.843,10.010,9.583,11.230
0.525,-0.188,0.799,15.869,13.306,10.498
0.529,-0.185,0.760,20.569,14.465,9.644
0.526,-0.184,0.733,21.301,13.855,8.667
0.514,-0.192,0.710,20.142,12.329,7.935
0.501,-0.210,0.687,18.433,9.705,6.897
0.494,-0.227,0.689,15.442,5.554,6.592
0.489,-0.240,0.699,11.841,0.671,7.568
0.496,-0.252,0.728,7.019,-4.028,9.460
0.501,-0.241,0.774,1.770,-8.423,11.475
0.518,-0.224,0.812,-0.793,-10.986,13.062
0.528,-0.222,0.851,-0.427,-11.169,13.550
0.532,-0.223,0.882,2.319,-8.728,13.611
0.532,-0.210,0.887,5.920,-4.517,13.245
0.527,-0.185,0.879,10.132,0.366,12.268
0.521,-0.171,0.848,15.320,5.493,10.803
0.516,-0.168,0.803,20.386,8.728,9.216
0.508,-0.171,0.764,22.949,9.644,7.019
0.500,-0.183,0.731,22.888,9.277,5.310
0.488,-0.190,0.705,21.545,7.751,4.883
0.480,-0.195,0.688,17.456,4.517,5.493
0.479,-0.200,0.685,9.949,0.305,6.470
0.476,-0.199,0.699,1.343,-4.272,7.935
0.479,-0.191,0.730,-5.859,-8.362,9.216
0.490,-0.185,0.759,-10.132,-10.681,9.888
0.500,-0.179,0.777,-10.803,-11.292,9.644
0.501,-0.179,0.784,-8.789,-10.132,8.606
0.502,-0.172,0.782,-5.615,-7.996,7.263
0.501,-0.161,0.779,-1.526,-5.920,7.141
-0.410,0.561,1.936,-9.033,50.659,-29.480
-0.458,0.605,1.995,-4.578,64.148,-46.326
-0.454,0.612,2.023,-0.122,79.590,-61.401
-0.486,0.585,2.052,2.625,92.407,-72.083
-0.508,0.567,2.082,2.441,99.670,-80.505
-0.522,0.525,2.151,1.770,102.844,-89.417
-0.477,0.453,2.205,1.709,103.210,-98.206
-0.461,0.376,2.284,1.160,105.103,-103.149
-0.469,0.327,2.326,0.427,110.535,-104.126
-0.465,0.260,2.326,1.038,116.333,-104.858
-0.475,0.192,2.339,1.526,122.009,-107.239
-0.484,0.102,2.364,1.099,127.869,-113.525
-0.505,-0.024,2.381,1.404,134.888,-122.253
-0.519,-0.160,2.418,1.526,145.142,-129.028
-0.545,-0.320,2.402,1.648,157.104,-134.216
-0.576,-0.486,2.357,2.625,170.776,-137.878
-0.632,-0.655,2.263,6.775,183.472,-139.404
-0.677,-0.848,2.129,14.221,193.542,-140.015
-0.704,-1.075,1.984,21.667,200.439,-136.841
-0.685,-1.270,1.845,25.879,205.444,-126.526
-0.748,-1.405,1.678,31.006,209.229,-106.873
-0.725,-1.478,1.546,34.668,217.834,-80.933
-0.707,-1.562,1.459,34.424,221.436,-59.937
-0.671,-1.611,1.416,28.625,215.820,-43.030
-0.629,-1.599,1.366,15.015,204.529,-31.982
-0.596,-1.610,1.335,4.150,193.115,-25.391
-0.543,-1.583,1.277,-3.906,189.331,-20.142
-0.527,-1.526,1.170,-5.005,194.580,-15.869
-0.588,-1.456,1.016,3.845,207.336,-12.817
-0.674,-1.378,0.807,20.691,221.863,-12.268
-0.736,-1.363,0.543,39.246,236.145,-14.282
-0.809,-1.385,0.224,54.504,247.009,-14.648
-0.855,-1.437,-0.138,65.125,253.418,-9.460
-0.832,-1.479,-0.455,64.758,248.962,-0.427
-0.767,-1.492,-0.676,51.392,222.046,13.977
-0.700,-1.417,-0.758,27.161,179.382,31.982
-0.639,-1.284,-0.721,-2.502,134.155,48.523
-0.588,-1.139,-0.607,-29.480,92.712,61.218
-0.527,-1.003,-0.493,-47.791,58.716,69.275
-0.450,-0.905,-0.348,-56.213,32.532,72.388
-0.367,-0.824,-0.185,-58.838,13.672,72.266
-0.263,-0.741,-0.010,-62.195,2.991,71.289
-0.176,-0.641,0.154,-68.542,0.122,73.181
-0.106,-0.504,0.256,-76.599,3.845,77.271
-0.052,-0.372,0.285,-83.862,15.137,80.200
-0.043,-0.262,0.261,-89.417,29.541,79.895
-0.056,-0.184,0.204,-93.567,41.443,75.439
-0.062,-0.152,0.148,-97.839,47.424,69.092
-0.049,-0.143,0.112,-103.943,48.523,63.904
-0.017,-0.126,0.095,-110.840,47.546,59.265
0.004,-0.104,0.073,-112.732,45.288,54.199
0.033,-0.088,0.044,-107.117,43.274,48.584
0.061,-0.082,0.030,-94.238,40.466,42.847
0.078,-0.057,0.030,-75.134,36.194,37.964
0.091,-0.023,0.036,-51.392,32.043,33.752
0.089,-0.000,0.037,-27.100,27.710,30.273
0.104,0.026,0.050,-6.836,22.400,28.076
0.158,0.045,0.097,3.601,16.174,26.855
0.211,0.074,0.144,4.333,10.742,27.222
0.254,0.110,0.179,-2.991,8.118,28.687
0.287,0.136,0.210,-16.663,5.554,29.602
0.312,0.119,0.250,-34.241,2.563,27.832
0.325,0.081,0.308,-49.194,-0.122,23.499
0.339,0.024,0.372,-55.298,-1.892,17.151
0.359,-0.030,0.425,-49.805,-2.136,11.719
0.378,-0.091,0.496,-35.645,-0.916,8.789
0.378,-0.132,0.528,-17.212,0.916,8.423
0.405,-0.128,0.542,-0.183,3.540,9.033
0.457,-0.123,0.556,13.916,6.531,9.583
0.465,-0.113,0.565,22.949,6.958,9.644
0.460,-0.097,0.568,26.367,5.554,9.705
0.472,-0.088,0.585,26.489,3.845,9.521
0.482,-0.084,0.606,22.095,0.916,10.193
0.498,-0.073,0.643,12.146,-2.991,11.047
0.513,-0.070,0.672,0.305,-6.348,11.597
0.538,-0.065,0.714,-10.376,-8.972,10.437
0.564,-0.066,0.761,-16.113,-9.399,8.057
0.563,-0.088,0.776,-16.113,-5.920,4.761
0.562,-0.122,0.768,-12.512,-1.160,1.282
0.555,-0.154,0.756,-7.324,2.747,-1.038
0.547,-0.167,0.748,-0.916,4.578,-1.221
0.548,-0.171,0.737,5.676,5.493,-0.732
0.548,-0.180,0.728,11.658,5.249,0.488
0.553,-0.167,0.738,15.076,3.906,2.319
0.552,-0.143,0.743,15.259,2.014,3.906
0.552,-0.128,0.739,12.878,1.038,3.845
0.552,-0.128,0.736,9.583,0.183,3.601
0.556,-0.136,0.738,4.822,-0.793,3.479
0.559,-0.141,0.736,-0.610,-1.587,4.028
0.557,-0.138,0.737,-4.883,-2.136,4.456
0.556,-0.148,0.748,-5.981,-2.869,3.906
0.560,-0.161,0.748,-4.395,-3.967,3.235
0.563,-0.163,0.758,-1.404,-5.066,3.662
0.562,-0.157,0.765,1.404,-5.554,4.150
0.565,-0.155,0.777,3.967,-6.409,3.967
0.569,-0.157,0.801,5.615,-7.080,3.784
0.571,-0.162,0.826,5.859,-6.775,4.272
0.575,-0.156,0.835,5.066,-5.249,4.944
0.582,-0.148,0.836,4.639,-3.235,5.310
0.579,-0.144,0.830,4.700,-1.526,5.066
0.579,-0.138,0.812,4.883,-0.366,4.883
0.575,-0.140,0.794,4.089,-0.427,4.456
0.576,-0.147,0.794,2.686,-1.404,3.784
0.574,-0.146,0.800,0.977,-2.625,3.174
0.576,-0.150,0.807,1.221,-3.906,3.479
0.578,-0.157,0.820,1.160,-5.066,3.479
0.569,-0.157,0.850,0.977,-5.371,3.540
0.563,-0.154,0.873,1.465,-4.883,3.906
0.569,-0.152,0.887,2.502,-3.601,3.967
0.565,-0.151,0.887,3.052,-1.831,3.601
0.563,-0.148,0.869,3.784,0.183,3.540
0.564,-0.148,0.842,4.333,2.258,3.174
0.564,-0.144,0.821,4.395,3.601,3.113
0.565,-0.138,0.795,3.601,4.639,2.930
0.562,-0.129,0.769,2.747,5.066,2.930
0.555,-0.119,0.741,1.221,4.578,2.563
0.553,-0.121,0.717,1.160,3.601,2.441
0.541,-0.128,0.709,0.793,2.197,1.953
0.531,-0.135,0.702,0.244,0.366,1.465
-0.446,0.509,1.938,2.625,29.419,-20.630
-0.486,0.559,2.045,16.541,45.471,-36.865
-0.503,0.592,2.118,36.438,60.730,-55.237
-0.514,0.561,2.163,61.157,75.134,-74.341
-0.558,0.484,2.188,89.478,90.820,-91.492
-0.582,0.384,2.159,114.075,106.140,-103.455
-0.599,0.228,2.084,126.587,116.394,-106.506
-0.597,0.044,2.053,120.117,119.751,-100.952
-0.557,-0.080,2.088,94.421,117.126,-88.135
-0.525,-0.151,2.127,58.472,111.877,-70.740
-0.508,-0.210,2.216,24.902,109.009,-54.138
-0.498,-0.266,2.309,-1.160,106.750,-44.189
-0.519,-0.350,2.433,-17.944,104.675,-40.100
-0.549,-0.414,2.564,-25.513,106.995,-40.710
-0.564,-0.507,2.661,-19.348,113.953,-45.410
-0.633,-0.603,2.695,-2.991,126.221,-51.453
-0.668,-0.766,2.635,16.602,144.958,-57.373
-0.722,-0.956,2.508,29.724,166.809,-61.035
-0.783,-1.142,2.321,33.020,186.157,-62.988
-0.846,-1.288,2.100,32.654,204.224,-63.049
-0.911,-1.423,1.806,30.945,216.919,-56.885
-0.933,-1.640,1.483,25.085,228.821,-38.757
-0.919,-1.820,1.253,8.057,244.385,-19.409
-0.918,-1.946,0.990,-14.038,248.047,-3.540
-0.885,-2.004,0.742,-37.842,236.023,7.202
-0.899,-2.023,0.587,-55.054,212.158,14.526
-0.894,-1.990,0.464,-64.148,189.209,21.240
-0.852,-1.930,0.407,-67.139,170.471,28.320
-0.785,-1.851,0.383,-69.458,156.555,38.574
-0.712,-1.745,0.379,-76.965,146.362,51.392
-0.654,-1.586,0.372,-89.600,140.747,63.843
-0.603,-1.394,0.323,-100.586,141.663,71.228
-0.574,-1.265,0.241,-102.417,149.048,72.632
-0.568,-1.195,0.099,-96.680,158.691,70.190
-0.575,-1.139,-0.094,-90.332,167.664,67.383
-0.588,-1.099,-0.301,-85.938,170.410,66.284
-0.583,-1.055,-0.482,-85.022,164.856,65.247
-0.521,-0.984,-0.582,-86.304,149.719,65.918
-0.475,-0.882,-0.557,-86.853,126.526,68.787
-0.460,-0.767,-0.436,-86.243,100.647,72.449
-0.400,-0.643,-0.337,-87.280,78.369,74.585
-0.312,-0.516,-0.257,-88.440,63.416,72.693
-0.223,-0.429,-0.189,-86.914,55.115,66.040
-0.149,-0.383,-0.126,-80.383,50.537,57.251
-0.086,-0.346,-0.055,-72.021,47.302,51.270
-0.050,-0.276,-0.010,-68.542,46.204,50.232
-0.037,-0.189,0.012,-71.533,45.959,51.941
-0.009,-0.090,0.009,-78.430,46.387,52.124
-0.006,-0.019,-0.000,-84.045,46.936,49.255
0.000,0.020,-0.001,-85.693,47.363,42.297
-0.002,0.030,0.011,-81.055,45.959,33.447
0.004,0.013,0.013,-71.350,43.030,24.780
0.023,-0.022,0.029,-61.096,38.025,17.822
0.054,-0.035,0.066,-53.101,31.372,13.550
0.106,-0.033,0.132,-46.875,25.024,12.329
0.137,-0.015,0.194,-42.786,20.264,13.672
0.175,0.005,0.218,-38.452,18.921,15.930
0.207,0.021,0.214,-32.898,19.348,17.151
0.227,0.037,0.212,-27.466,18.738,17.395
0.248,0.040,0.221,-24.597,15.686,17.395
0.271,0.006,0.263,-26.123,11.108,16.418
0.299,-0.032,0.329,-31.311,6.287,14.771
0.319,-0.043,0.401,-32.959,2.869,13.977
0.322,-0.051,0.460,-27.954,0.305,14.160
0.340,-0.050,0.506,-18.677,-1.404,12.817
0.344,-0.049,0.541,-8.728,-2.014,10.620
0.396,-0.038,0.576,-0.793,-0.977,7.874
0.391,-0.026,0.602,6.104,-0.854,4.700
0.391,-0.044,0.617,9.888,-2.625,3.906
0.390,-0.061,0.675,7.996,-6.714,3.174
0.410,-0.081,0.754,2.197,-11.292,3.479
0.428,-0.095,0.838,-6.348,-13.428,6.104
0.435,-0.081,0.904,-15.381,-13.062,9.888
0.455,-0.054,0.944,-22.095,-11.719,12.878
0.464,-0.019,0.975,-23.315,-9.888,14.526
0.454,-0.003,0.980,-19.226,-5.310,13.733
0.474,-0.002,0.970,-12.024,1.648,10.681
0.471,-0.006,0.935,-2.075,10.315,6.897
0.456,-0.032,0.869,10.315,19.043,3.662
0.444,-0.068,0.789,21.667,23.926,1.099
0.420,-0.089,0.745,28.015,23.560,0.671
0.416,-0.099,0.728,29.663,18.982,2.075
0.417,-0.073,0.752,27.588,11.230,5.737
0.437,-0.025,0.796,22.583,3.662,10.132
0.460,0.014,0.843,15.808,-0.977,13.428
0.474,0.043,0.871,8.728,-2.136,14.465
0.480,0.062,0.883,3.174,-0.732,13.611
0.481,0.064,0.883,0.916,1.953,10.132
0.478,0.040,0.878,2.869,5.066,5.127
0.467,0.002,0.856,8.301,8.362,0.488
0.459,-0.037,0.827,13.489,10.803,-2.441
0.446,-0.061,0.805,16.052,10.193,-3.479
0.442,-0.083,0.807,15.808,6.958,-2.869
0.443,-0.098,0.824,13.123,2.808,-1.038
0.447,-0.103,0.839,9.705,-0.244,2.136
0.452,-0.095,0.843,7.507,-2.075,5.432
0.455,-0.089,0.855,7.202,-3.052,8.240
0.463,-0.080,0.877,7.446,-3.906,10.498
0.476,-0.061,0.904,7.568,-4.639,12.146
0.489,-0.040,0.939,6.958,-3.967,13.184
0.489,-0.020,0.950,5.798,-1.160,13.611
0.484,-0.003,0.949,5.371,2.197,12.939
0.480,0.005,0.938,6.409,5.371,10.498
0.474,-0.002,0.914,9.216,8.484,6.287
0.464,-0.026,0.884,13.794,10.498,2.930
0.457,-0.036,0.861,17.029,10.864,1.282
0.454,-0.038,0.839,17.578,10.071,0.854
0.461,-0.033,0.820,15.869,8.789,0.793
0.465,-0.028,0.808,13.428,6.775,0.854
0.469,-0.027,0.798,9.949,4.700,0.793
0.472,-0.029,0.791,6.409,2.441,1.404
0.470,-0.033,0.793,2.686,0.549,1.709
0.470,-0.041,0.808,0.061,-0.488,1.648
0.471,-0.045,0.810,-2.075,-0.061,1.526
0.459,-0.046,0.794,-3.967,1.587,1.038
0.446,-0.045,0.756,-4.761,3.723,-0.244
0.437,-0.054,0.721,-3.357,4.395,-1.709
0.432,-0.058,0.697,-2.380,3.540,-2.930
0.433,-0.070,0.682,-1.282,1.587,-3.235
-0.514,0.557,1.913,15.442,46.631,-20.386
-0.538,0.617,1.977,35.889,66.467,-35.950
-0.592,0.675,2.032,42.664,82.520,-48.279
-0.584,0.712,2.080,33.203,92.651,-59.937
-0.601,0.677,2.167,12.756,99.365,-70.435
-0.617,0.610,2.271,-10.010,104.675,-78.247
-0.610,0.516,2.361,-27.405,108.215,-85.327
-0.610,0.408,2.477,-35.339,107.483,-90.515
-0.616,0.282,2.629,-35.156,105.408,-93.506
-0.615,0.147,2.769,-28.259,106.323,-97.900
-0.637,0.018,2.879,-13.306,111.084,-101.074
-0.657,-0.122,2.962,3.845,122.864,-104.126
-0.700,-0.294,3.020,16.968,140.320,-108.032
-0.760,-0.460,2.990,21.118,160.339,-109.253
-0.823,-0.615,2.871,13.977,181.335,-109.131
-0.853,-0.846,2.769,-1.648,199.158,-108.521
-0.927,-1.103,2.632,-16.113,214.294,-106.018
-0.960,-1.375,2.440,-23.071,229.370,-101.379
-0.983,-1.606,2.227,-21.790,243.530,-92.163
-1.074,-1.722,1.917,-10.864,259.399,-74.768
-1.040,-1.842,1.593,4.700,283.936,-48.950
-1.048,-1.912,1.276,15.930,296.692,-29.358
-1.042,-1.935,0.994,20.386,289.307,-14.038
-1.045,-1.924,0.702,12.512,265.015,-6.348
-1.038,-1.898,0.494,-0.122,233.948,-1.038
-1.011,-1.871,0.401,-17.639,201.294,6.897
-0.976,-1.840,0.466,-40.527,173.828,19.470
-0.876,-1.764,0.543,-68.176,158.020,32.166
-0.801,-1.644,0.561,-97.107,153.442,44.861
-0.775,-1.516,0.495,-117.188,161.011,54.077
-0.755,-1.436,0.369,-117.676,178.223,56.885
-0.750,-1.370,0.216,-100.220,194.946,55.237
-0.733,-1.280,0.000,-72.510,204.773,51.025
-0.758,-1.167,-0.295,-43.213,208.191,47.241
-0.782,-1.036,-0.589,-19.836,206.421,43.274
-0.737,-0.914,-0.831,-5.920,193.481,36.804
-0.649,-0.785,-0.963,-6.165,162.598,35.950
-0.556,-0.645,-0.978,-22.827,124.756,42.236
-0.427,-0.566,-0.893,-51.575,89.966,46.570
-0.292,-0.536,-0.693,-86.914,60.364,44.556
-0.140,-0.480,-0.492,-120.850,39.917,41.260
-0.054,-0.400,-0.346,-143.188,31.860,38.696
-0.009,-0.298,-0.243,-152.710,32.654,35.889
0.024,-0.212,-0.190,-150.757,35.278,30.884
0.029,-0.143,-0.160,-137.756,37.231,24.658
0.016,-0.112,-0.132,-119.385,38.879,19.226
-0.009,-0.104,-0.094,-101.624,39.734,16.663
-0.007,-0.112,-0.060,-88.379,37.170,16.357
0.018,-0.129,-0.017,-77.820,32.166,18.005
0.051,-0.137,0.029,-67.810,26.489,21.301
0.084,-0.121,0.074,-56.274,20.264,25.085
0.132,-0.088,0.145,-44.006,12.878,26.306
0.173,-0.069,0.240,-31.311,4.761,25.757
0.200,-0.041,0.333,-23.254,-0.244,25.452
0.247,-0.007,0.387,-21.484,-1.221,26.245
0.271,0.016,0.442,-23.254,-0.061,27.771
0.299,0.041,0.459,-26.306,0.732,27.466
0.298,0.065,0.475,-28.625,0.671,24.597
0.329,0.070,0.500,-28.442,0.427,20.325
0.350,0.038,0.508,-27.832,0.977,15.869
0.355,0.008,0.524,-27.161,2.075,13.611
0.372,-0.017,0.547,-24.048,3.723,11.047
0.377,-0.034,0.558,-18.250,4.761,8.850
0.405,-0.034,0.566,-9.460,5.615,7.324
0.427,-0.030,0.589,2.869,7.202,6.958
0.441,-0.027,0.602,15.625,9.277,7.141
0.455,-0.037,0.619,24.902,9.094,7.202
0.471,-0.037,0.658,28.870,8.606,6.775
0.476,-0.018,0.670,27.771,7.874,7.263
0.478,-0.012,0.667,22.217,6.531,7.507
0.448,-0.023,0.667,14.771,3.540,6.226
0.460,-0.040,0.667,5.127,-2.991,3.845
0.438,-0.050,0.708,-2.625,-10.071,3.845
0.455,-0.048,0.723,-7.446,-18.066,4.028
0.474,-0.040,0.745,-10.986,-24.658,2.441
0.473,-0.035,0.768,-12.024,-25.391,2.686
0.478,-0.059,0.776,-8.667,-23.682,3.418
0.477,-0.085,0.790,-4.578,-22.400,2.991
0.460,-0.080,0.820,-0.732,-21.057,3.784
0.450,-0.079,0.822,3.052,-21.362,4.272
0.460,-0.072,0.816,5.981,-25.208,2.258
0.468,-0.059,0.838,6.470,-28.503,2.136
0.476,-0.049,0.868,4.456,-29.541,5.798
0.471,-0.058,0.893,-1.892,-30.151,9.521
0.482,-0.041,0.920,-10.681,-29.419,12.451
0.481,-0.023,0.959,-15.259,-26.917,15.137
0.474,-0.007,0.993,-15.137,-22.888,15.991
0.485,0.006,1.001,-10.437,-18.372,15.442
0.486,0.018,1.012,-1.587,-12.817,14.038
0.483,0.012,1.006,7.812,-6.836,11.475
0.475,0.005,0.996,16.479,-1.221,9.033
0.468,0.000,0.982,22.461,3.296,7.996
0.468,0.003,0.966,23.804,6.592,8.484
0.455,0.005,0.950,20.081,7.935,9.583
0.448,0.014,0.938,13.916,7.446,10.986
0.449,0.017,0.927,7.690,6.042,11.292
0.453,0.012,0.927,2.869,4.700,10.864
0.463,0.001,0.921,-0.732,3.967,10.437
0.468,-0.015,0.915,-2.625,4.028,9.338
0.480,-0.032,0.911,-2.563,4.333,8.118
0.481,-0.030,0.918,0.183,5.920,8.423
0.483,-0.024,0.904,2.502,8.423,8.972
0.484,-0.011,0.891,4.028,10.498,9.644
0.482,0.006,0.877,5.737,12.024,10.132
0.476,0.014,0.856,7.996,13.367,9.766
0.463,0.011,0.826,10.315,13.794,8.240
0.464,0.004,0.802,13.123,12.390,7.507
0.463,-0.000,0.800,13.428,9.705,7.629
0.465,-0.008,0.809,10.559,6.714,7.935
0.472,-0.014,0.828,4.822,3.967,8.301
0.485,-0.018,0.867,-1.526,2.014,9.277
0.488,-0.014,0.878,-7.019,1.831,9.399
0.489,-0.017,0.879,-9.155,3.174,9.644
0.484,-0.027,0.880,-8.484,5.615,8.484
0.476,-0.028,0.850,-4.944,6.958,6.714
0.474,-0.031,0.840,-0.427,8.240,6.165
0.479,-0.021,0.824,2.686,8.484,6.348
0.482,-0.010,0.804,4.395,8.240,5.981
0.478,-0.006,0.789,6.348,7.935,6.226
-0.460,0.490,1.912,-11.963,20.020,10.559
-0.500,0.608,2.164,-11.841,30.823,0.061
-0.545,0.736,2.325,-1.221,51.208,-18.188
-0.567,0.800,2.438,21.851,73.608,-44.312
-0.572,0.781,2.470,51.270,91.675,-73.914
-0.564,0.615,2.488,75.745,108.215,-98.511
-0.552,0.409,2.483,86.914,120.178,-114.563
-0.503,0.189,2.520,81.848,125.549,-119.812
-0.485,-0.020,2.587,65.308,126.038,-111.267
-0.456,-0.192,2.660,40.466,125.000,-91.797
-0.415,-0.266,2.767,12.085,125.061,-71.411
-0.404,-0.334,2.826,-14.709,124.939,-57.556
-0.404,-0.427,2.904,-34.973,127.808,-52.307
-0.425,-0.526,3.036,-49.316,136.292,-54.688
-0.453,-0.650,3.074,-57.556,150.208,-61.584
-0.517,-0.792,3.079,-58.838,169.739,-70.862
-0.601,-0.955,3.019,-53.833,190.308,-81.482
-0.715,-1.169,2.879,-43.335,210.999,-92.896
-0.812,-1.436,2.717,-27.771,229.187,-100.586
-0.907,-1.691,2.484,-10.742,244.446,-98.938
-0.974,-1.868,2.109,10.925,259.277,-86.609
-0.931,-2.038,1.714,40.039,280.151,-60.608
-0.984,-2.189,1.276,61.035,292.786,-36.316
-0.995,-2.317,0.859,68.848,281.921,-19.836
-1.024,-2.374,0.472,61.890,250.916,-8.179
-1.069,-2.323,0.154,49.805,214.844,2.747
-1.060,-2.220,-0.138,31.128,183.533,18.188
-1.021,-2.079,-0.348,2.930,158.691,38.147
-0.976,-1.912,-0.519,-35.950,136.047,58.228
-0.901,-1.719,-0.626,-79.407,116.577,72.754
-0.810,-1.526,-0.717,-114.563,104.736,80.261
-0.736,-1.345,-0.823,-132.446,100.464,84.045
-0.730,-1.175,-0.925,-131.226,100.952,86.914
-0.725,-0.977,-1.032,-116.455,104.126,85.022
-0.724,-0.772,-1.167,-92.896,107.178,79.895
-0.759,-0.557,-1.284,-65.674,109.863,70.374
-0.782,-0.390,-1.429,-35.889,109.192,56.702
-0.774,-0.280,-1.523,-7.874,99.792,41.809
-0.708,-0.220,-1.535,9.460,78.491,30.090
-0.618,-0.193,-1.425,2.319,45.288,26.428
-0.488,-0.145,-1.200,-36.316,4.761,29.602
-0.310,-0.127,-0.850,-95.337,-33.630,34.912
-0.141,-0.096,-0.464,-153.992,-62.073,40.588
-0.017,-0.036,-0.071,-197.998,-76.050,44.617
0.064,0.027,0.268,-213.501,-73.853,44.739
0.122,0.069,0.517,-195.312,-55.298,40.283
0.156,0.094,0.688,-148.499,-30.273,32.715
0.162,0.091,0.753,-86.975,-4.150,24.536
0.148,0.078,0.719,-27.161,20.264,17.334
0.134,0.071,0.600,13.733,38.696,11.780
0.113,0.060,0.500,29.175,46.875,8.667
0.122,0.029,0.422,23.804,43.274,7.629
0.158,-0.022,0.395,4.761,32.593,8.789
0.199,-0.096,0.413,-21.118,19.653,13.062
0.221,-0.118,0.485,-45.715,7.080,20.447
0.265,-0.079,0.579,-60.120,-1.648,27.039
0.275,-0.055,0.677,-58.533,-5.066,30.212
0.320,-0.029,0.748,-46.387,-2.869,30.823
0.339,-0.001,0.798,-30.212,4.272,29.907
0.343,0.028,0.780,-14.526,13.977,25.513
0.342,0.056,0.731,0.061,24.475,20.203
0.336,0.053,0.675,12.878,34.058,14.893
