aX,aY,aZ,gX,gY,gZ
-0.804,1.448,1.889,10.315,-125.916,20.386
-0.739,1.079,1.664,-45.288,-79.163,-4.517
-0.749,0.646,1.326,-83.374,-40.710,-24.780
-0.864,0.137,1.088,-98.267,-19.775,-39.063
-0.956,-0.270,0.900,-90.698,-16.357,-42.297
-0.999,-0.413,0.792,-64.514,-29.236,-32.471
-0.980,-0.286,0.773,-27.588,-49.072,-13.367
-0.925,-0.105,0.816,0.977,-66.101,3.174
-0.877,0.100,0.850,8.850,-73.669,13.550
-0.846,0.308,0.873,0.305,-71.167,20.081
-0.800,0.443,0.887,-11.597,-62.012,22.522
-0.754,0.519,0.865,-15.137,-50.110,20.386
-0.751,0.594,0.802,-5.981,-35.339,14.587
-0.778,0.594,0.707,8.179,-18.921,6.042
-0.823,0.489,0.634,13.367,-5.066,-1.526
-0.836,0.419,0.517,2.502,9.705,-3.235
-0.872,0.425,0.433,-17.700,24.658,-0.244
-0.881,0.445,0.278,-35.217,36.743,4.272
-0.902,0.486,0.116,-48.706,41.504,6.775
-0.905,0.507,-0.010,-53.833,36.560,4.700
-0.898,0.507,-0.058,-48.828,22.888,-0.244
-0.887,0.497,-0.008,-36.743,5.493,-5.188
-0.892,0.440,0.100,-21.545,-9.399,-11.597
-0.884,0.364,0.209,-6.897,-19.897,-17.761
-0.873,0.309,0.300,3.052,-24.597,-20.325
-0.853,0.292,0.366,6.226,-23.804,-19.226
-0.851,0.296,0.414,2.258,-18.311,-17.029
-0.852,0.275,0.439,-5.981,-10.437,-15.503
-0.850,0.258,0.446,-15.564,-3.784,-14.160
-0.859,0.271,0.445,-20.386,2.075,-13.123
-0.867,0.304,0.415,-17.822,6.897,-13.550
-0.880,0.300,0.393,-9.766,8.362,-15.930
-0.888,0.254,0.388,-1.892,7.690,-18.555
-0.889,0.226,0.386,0.793,7.141,-19.775
-0.899,0.213,0.375,-0.305,8.606,-19.287
-0.887,0.203,0.357,-5.371,11.047,-16.174
-0.866,0.220,0.336,-14.526,13.184,-11.475
-0.865,0.251,0.314,-22.888,15.686,-8.484
-0.871,0.266,0.302,-26.672,16.785,-6.775
-0.870,0.288,0.300,-25.574,16.174,-4.822
-0.875,0.319,0.310,-21.423,14.526,-3.296
-0.866,0.339,0.322,-15.686,13.000,-2.869
-0.880,0.346,0.320,-7.446,11.292,-3.418
-0.885,0.351,0.299,1.587,9.094,-2.747
-0.875,0.362,0.293,7.935,7.385,-1.526
-0.866,0.377,0.290,8.545,6.836,-1.160
-0.858,0.393,0.294,5.188,7.019,-1.648
-0.849,0.408,0.299,1.038,8.362,-2.258
-0.841,0.408,0.300,-4.089,10.315,-3.662
-0.846,0.396,0.311,-9.766,12.329,-5.127
-0.843,0.394,0.310,-13.794,14.587,-6.042
-0.849,0.382,0.302,-14.954,15.686,-7.202
-0.860,0.365,0.307,-12.878,16.113,-7.874
-0.865,0.358,0.303,-8.850,15.015,-8.179
-0.871,0.354,0.290,-5.066,13.184,-7.935
-0.871,0.344,0.270,-2.686,11.108,-7.324
-0.879,0.329,0.271,-2.991,9.583,-6.653
-0.875,0.329,0.273,-4.150,8.362,-5.615
-0.863,0.340,0.276,-3.052,6.531,-4.517
-0.853,0.346,0.280,-0.977,4.944,-3.784
-0.849,0.347,0.294,-0.732,3.784,-3.967
-0.849,0.331,0.321,-2.808,3.540,-3.784
-0.840,0.336,0.339,-6.958,4.089,-2.563
-0.839,0.343,0.345,-10.071,5.188,-1.526
-0.842,0.347,0.341,-11.780,7.385,-1.038
-0.851,0.342,0.333,-12.817,9.155,-0.671
-0.854,0.338,0.320,-13.367,9.766,-1.099
-0.858,0.351,0.318,-11.108,9.277,-1.343
-0.859,0.367,0.322,-6.653,8.118,-1.526
-0.856,0.374,0.327,-2.747,7.080,-1.892
-0.857,0.379,0.329,-1.221,6.836,-1.709
-0.856,0.392,0.332,-2.991,7.568,-1.343
-0.850,0.399,0.335,-7.568,9.216,-1.282
-0.844,0.404,0.327,-13.794,10.986,-1.221
-0.840,0.401,0.318,-19.714,12.939,-0.977
-0.839,0.392,0.314,-24.353,15.015,-0.732
-0.835,0.388,0.299,-27.527,15.747,-0.610
-0.832,0.384,0.292,-27.710,14.587,-1.160
-0.836,0.374,0.293,-23.682,11.963,-1.953
-0.844,0.364,0.298,-15.747,8.545,-2.197
-0.843,0.366,0.313,-5.737,4.822,-1.953
-1.411,-0.369,-0.744,-3.723,-492.432,227.600
-1.613,-0.319,-0.597,-2.930,-532.715,241.455
-1.798,-0.261,-0.452,9.521,-567.688,253.845
-1.931,-0.224,-0.305,28.137,-591.736,264.343
-2.022,-0.256,-0.169,47.913,-602.661,268.677
-2.086,-0.254,-0.124,65.735,-602.295,272.644
-2.200,-0.126,-0.102,76.782,-595.154,279.358
-2.376,0.203,-0.114,82.458,-586.121,283.569
-2.439,0.550,-0.108,83.679,-588.562,279.602
-2.474,0.780,0.036,75.867,-602.356,259.033
-2.490,0.918,0.328,56.702,-613.342,220.947
-2.472,1.017,0.689,39.917,-607.544,174.500
-2.504,1.029,1.085,29.236,-579.590,127.136
-2.611,0.940,1.379,12.146,-529.541,84.778
-2.752,0.834,1.513,-11.780,-464.905,56.458
-2.920,0.787,1.458,-38.696,-400.574,43.701
-3.109,0.770,1.255,-63.904,-349.915,37.659
-3.387,0.653,1.037,-78.552,-316.711,32.715
-3.649,0.497,0.926,-85.388,-305.298,33.630
-3.800,0.460,0.950,-85.388,-311.523,41.870
-3.747,0.574,1.099,-73.792,-333.679,53.040
-3.669,0.566,1.447,-47.668,-360.352,60.242
-3.607,0.581,1.800,-23.987,-372.192,65.186
-3.325,0.701,2.061,-6.226,-366.394,73.853
-2.906,0.913,2.392,-5.127,-354.126,85.632
-2.426,1.170,2.566,-18.250,-325.012,95.703
-1.988,1.473,2.544,-34.973,-278.931,94.604
-1.568,1.664,2.418,-40.161,-226.990,83.801
-1.266,1.695,2.252,-36.987,-174.683,64.819
-1.019,1.614,2.030,-29.602,-124.146,40.466
-0.906,1.440,1.771,-26.001,-79.651,14.404
-0.912,1.178,1.500,-30.151,-42.297,-9.766
-0.925,0.833,1.173,-41.687,-12.146,-32.715
-0.998,0.512,0.927,-60.181,8.057,-47.913
-1.041,0.242,0.717,-76.965,19.348,-52.917
-1.075,0.072,0.561,-86.365,19.592,-50.720
-1.109,0.007,0.456,-84.351,8.850,-43.823
-1.143,0.026,0.402,-73.730,-6.592,-32.776
-1.179,0.111,0.490,-61.951,-23.376,-20.325
-1.138,0.274,0.594,-49.805,-39.734,-9.338
-1.078,0.445,0.703,-34.363,-53.040,-4.822
-1.007,0.509,0.822,-18.066,-60.669,-8.545
-0.973,0.491,0.893,-10.498,-59.753,-18.127
-0.977,0.463,0.905,-11.230,-49.561,-28.564
-0.957,0.395,0.803,-17.578,-33.752,-35.889
-0.984,0.280,0.703,-28.015,-18.921,-36.926
-0.979,0.235,0.594,-40.222,-6.470,-31.006
-0.949,0.235,0.489,-49.072,3.296,-22.156
-0.909,0.226,0.409,-50.293,11.108,-14.587
-0.874,0.233,0.322,-44.678,18.005,-8.667
-0.855,0.249,0.219,-34.851,23.621,-5.310
-0.840,0.286,0.102,-21.912,25.574,-3.479
-0.842,0.333,0.033,-7.446,23.010,-3.845
-0.851,0.357,0.010,6.104,18.127,-6.226
-0.858,0.375,0.014,16.235,13.550,-9.155
-0.883,0.405,0.034,19.409,10.803,-12.207
-0.911,0.407,0.049,15.686,9.705,-15.320
-0.947,0.359,0.083,8.057,9.277,-16.785
-0.982,0.294,0.106,-1.282,9.705,-14.832
-0.967,0.260,0.114,-11.169,9.155,-8.789
-0.952,0.257,0.131,-16.052,9.827,-4.089
-0.944,0.270,0.122,-13.245,9.583,-2.808
-0.938,0.266,0.127,-5.310,6.104,-3.418
-0.939,0.249,0.137,5.615,2.136,-4.456
-0.943,0.245,0.153,14.221,-1.160,-5.127
-0.937,0.262,0.183,16.907,-3.906,-5.188
-0.929,0.276,0.229,13.550,-4.639,-5.615
-0.917,0.289,0.261,5.188,-3.174,-6.531
-0.898,0.286,0.286,-5.554,-0.366,-7.446
-0.898,0.236,0.303,-15.442,5.127,-7.446
-0.898,0.192,0.300,-23.437,12.207,-5.859
-0.911,0.195,0.265,-25.879,17.883,-3.235
-0.925,0.224,0.212,-20.081,19.409,-0.671
-0.940,0.252,0.180,-8.362,15.564,1.160
-0.932,0.293,0.166,3.662,10.315,2.136
-0.923,0.339,0.167,13.489,5.737,2.930
-0.915,0.373,0.175,17.700,2.991,2.563
-0.906,0.403,0.175,16.052,2.563,1.770
-0.892,0.419,0.182,10.010,3.967,0.244
-0.890,0.422,0.196,3.357,5.859,-2.014
-0.888,0.406,0.194,-2.747,8.118,-3.967
-0.895,0.375,0.195,-7.996,10.437,-4.944
-0.907,0.341,0.191,-12.695,12.268,-5.127
-0.914,0.322,0.187,-14.160,13.184,-3.967
-0.914,0.313,0.186,-11.414,11.780,-2.502
-0.910,0.305,0.207,-4.700,8.972,-1.282
-0.894,0.320,0.218,1.892,7.812,-0.488
-0.890,0.335,0.233,8.484,7.690,0.000
-0.890,0.341,0.236,12.329,9.094,-0.610
-0.891,0.346,0.231,11.230,11.719,-1.587
-0.899,0.335,0.223,7.019,14.038,-2.502
-0.900,0.332,0.208,2.258,16.113,-2.930
-0.896,0.335,0.194,-1.404,17.639,-3.357
-0.902,0.338,0.189,-4.028,17.456,-3.967
-0.902,0.332,0.190,-7.141,16.296,-5.188
-0.906,0.315,0.207,-9.949,15.503,-5.737
-0.898,0.316,0.220,-10.254,15.259,-5.432
-0.890,0.325,0.235,-6.836,14.648,-5.005
-0.887,0.328,0.231,-1.709,14.587,-5.676
-0.894,0.329,0.224,1.953,15.259,-5.920
-0.897,0.329,0.226,2.563,16.602,-6.165
-0.903,0.326,0.222,2.258,18.250,-6.226
-0.909,0.324,0.213,2.502,18.799,-6.104
-0.910,0.325,0.196,3.174,18.677,-5.615
-0.907,0.325,0.190,2.991,16.968,-5.310
-0.901,0.328,0.188,3.113,14.832,-4.700
-0.901,0.340,0.195,2.197,13.184,-4.456
-0.898,0.344,0.205,0.610,11.902,-4.395
-0.891,0.340,0.215,-1.648,10.864,-4.150
-0.891,0.336,0.226,-4.028,11.047,-3.967
-0.889,0.338,0.231,-5.188,11.658,-4.150
-0.900,0.334,0.235,-3.174,11.780,-4.089
-0.902,0.338,0.237,-0.122,10.925,-3.845
-0.894,0.340,0.243,2.380,8.789,-2.930
-0.886,0.350,0.248,2.808,8.545,-2.441
-0.879,0.363,0.256,0.977,9.277,-2.258
-0.878,0.370,0.254,-2.075,9.705,-2.075
-0.868,0.372,0.251,-4.822,10.193,-1.770
-0.867,0.368,0.249,-6.836,11.108,-2.258
-0.777,-0.967,-1.460,31.494,-201.416,20.203
-0.995,-0.984,-1.384,24.109,-239.685,44.617
-1.237,-1.007,-1.157,25.940,-274.658,70.618
-1.493,-1.069,-1.022,36.255,-301.819,96.375
-1.704,-1.080,-0.947,48.218,-329.712,124.939
-1.835,-1.026,-0.886,59.570,-358.582,161.011
-1.931,-0.970,-0.901,64.087,-383.179,199.524
-2.015,-0.836,-0.997,54.321,-411.743,238.159
-2.109,-0.690,-1.066,35.522,-448.303,273.132
-2.205,-0.528,-1.048,18.555,-490.356,300.171
-2.396,-0.336,-0.959,11.719,-541.809,318.665
-2.587,-0.202,-0.740,20.142,-603.760,329.346
-2.748,-0.102,-0.492,42.175,-669.189,334.900
-3.011,0.213,0.065,76.721,-731.384,335.754
-3.089,0.733,1.032,117.981,-767.151,323.486
-2.952,0.997,1.936,133.667,-765.808,294.861
-2.640,1.286,2.637,96.436,-720.032,261.841
-2.207,1.358,3.210,26.917,-631.226,224.670
-1.936,1.334,2.949,-52.063,-517.090,190.491
-2.002,1.309,2.335,-100.281,-423.218,167.480
-2.094,1.360,1.621,-92.224,-388.184,153.931
-2.267,1.407,1.115,-51.453,-412.415,147.156
-2.599,1.313,1.183,-8.789,-471.985,134.644
-2.961,1.142,1.582,15.991,-533.142,119.141
-3.190,0.995,2.085,24.902,-576.111,109.375
-3.475,0.972,2.557,17.883,-593.140,105.347
-3.531,1.159,3.255,-2.380,-579.712,107.422
-3.213,1.278,3.744,-38.696,-535.706,108.459
-2.844,1.241,3.842,-74.951,-463.989,106.873
-2.457,1.250,3.602,-107.605,-377.380,114.197
-2.056,1.329,3.292,-124.695,-301.636,126.099
-1.666,1.445,2.933,-112.610,-248.413,131.165
-1.314,1.710,2.621,-71.106,-203.552,129.211
-0.992,1.904,2.266,-14.099,-167.725,112.976
-0.781,1.867,1.981,34.241,-142.578,79.956
-0.700,1.637,1.737,56.519,-121.033,42.297
-0.707,1.284,1.536,51.514,-97.900,8.667
-0.745,0.875,1.336,31.128,-74.890,-14.282
-0.777,0.476,1.178,3.662,-56.458,-25.208
-0.775,0.169,1.012,-22.217,-45.044,-24.597
-0.790,0.002,0.890,-40.100,-39.612,-15.503
-0.776,-0.000,0.804,-46.326,-38.757,0.244
-0.759,0.147,0.795,-45.044,-43.640,18.494
-0.702,0.389,0.812,-38.269,-51.086,31.677
-0.707,0.631,0.853,-26.794,-60.303,33.142
-0.722,0.782,0.983,-12.451,-72.266,23.315
-0.703,0.763,1.158,0.916,-82.703,4.150
-0.714,0.659,1.260,15.564,-83.374,-17.273
-0.743,0.597,1.255,26.672,-74.219,-35.767
-0.787,0.502,1.228,30.029,-62.988,-48.889
-0.849,0.250,1.216,20.203,-51.514,-54.077
-0.841,0.101,1.168,-1.831,-37.842,-47.058
-0.830,0.094,1.090,-26.245,-21.301,-29.907
-0.807,0.163,0.969,-45.959,-2.625,-9.766
-0.780,0.267,0.834,-56.946,14.709,6.165
-0.784,0.381,0.660,-57.678,27.466,15.198
-0.768,0.498,0.475,-49.072,32.043,17.273
-0.761,0.552,0.337,-32.043,28.137,13.306
-0.751,0.549,0.259,-13.306,18.372,6.348
-0.752,0.530,0.229,2.869,7.568,-0.366
-0.753,0.505,0.233,12.634,-1.221,-6.104
-0.764,0.445,0.269,11.230,-6.775,-9.949
-0.771,0.388,0.302,-0.671,-7.874,-10.681
-0.796,0.327,0.327,-16.418,-5.188,-9.827
-0.813,0.270,0.362,-28.809,-2.808,-6.042
-0.811,0.291,0.364,-30.151,-0.488,0.610
-0.804,0.354,0.353,-19.958,0.305,6.042
-0.819,0.407,0.341,-3.967,-1.526,6.287
-0.814,0.418,0.335,8.667,-4.822,3.296
-0.806,0.423,0.331,13.184,-8.972,-0.244
-0.804,0.423,0.332,12.207,-12.756,-3.723
-0.814,0.398,0.359,7.446,-15.381,-6.470
-0.834,0.340,0.403,-1.770,-16.541,-7.690
-0.836,0.281,0.443,-13.977,-17.212,-6.470
-0.836,0.266,0.481,-23.743,-16.663,-4.089
-0.834,0.286,0.510,-27.954,-14.587,-1.221
-0.819,0.314,0.523,-28.564,-11.597,2.014
-0.804,0.332,0.542,-29.663,-7.812,4.089
-0.791,0.367,0.538,-32.654,-3.235,4.822
-0.784,0.392,0.527,-32.471,0.366,4.639
-0.783,0.407,0.506,-27.222,2.747,2.747
-0.782,0.429,0.486,-19.531,2.625,0.244
-0.786,0.430,0.482,-14.954,1.465,-2.014
-0.803,0.376,0.483,-18.005,2.014,-3.723
-0.813,0.341,0.460,-25.391,6.531,-3.479
-0.817,0.330,0.417,-27.222,10.742,-2.075
-0.827,0.337,0.368,-19.836,11.108,-0.732
-0.823,0.362,0.347,-7.996,8.179,0.854
-0.815,0.409,0.342,1.465,3.845,1.831
-0.799,0.461,0.358,6.409,-0.305,1.953
-0.787,0.486,0.381,5.737,-2.319,1.038
-0.787,0.464,0.389,0.366,-2.258,0.366
-0.784,0.441,0.402,-8.789,-0.732,1.160
-0.781,0.411,0.422,-16.418,2.808,1.709
-0.796,0.369,0.418,-17.700,5.859,1.099
-0.806,0.352,0.390,-12.817,7.751,0.916
-0.812,0.367,0.359,-4.395,7.629,1.587
-0.813,0.402,0.354,3.174,4.883,1.282
-0.801,0.428,0.359,6.714,1.282,-0.122
-0.797,0.421,0.371,6.226,-1.465,-1.465
-0.792,0.425,0.374,4.700,-2.014,-2.502
-0.792,0.439,0.379,5.737,-2.563,-3.052
-0.792,0.442,0.395,8.545,-3.662,-4.272
-0.797,0.426,0.410,10.193,-4.150,-6.226
-0.808,0.407,0.419,9.277,-3.296,-7.690
-0.819,0.390,0.417,5.737,-1.343,-8.118
-0.824,0.376,0.412,0.793,1.038,-7.629
-0.826,0.363,0.393,-2.563,3.662,-6.287
-0.835,0.347,0.366,-4.700,6.165,-4.883
-0.839,0.335,0.348,-7.385,6.409,-3.418
-0.835,0.323,0.346,-9.583,4.639,-1.648
-0.824,0.343,0.353,-9.033,2.808,0.366
-0.814,0.375,0.362,-5.310,0.549,1.648
-0.805,0.401,0.369,-0.244,-1.953,1.709
-0.794,0.412,0.383,2.930,-3.967,0.244
-0.795,0.399,0.398,3.601,-4.517,-1.709
-0.805,0.372,0.401,1.160,-3.296,-2.563
-0.804,0.359,0.403,-3.418,-1.770,-2.136
-0.805,0.359,0.404,-7.141,0.305,-1.404
-0.452,-0.978,-1.267,68.542,-188.477,-7.385
-0.559,-0.999,-1.237,67.749,-231.506,17.639
-0.667,-0.921,-1.152,59.998,-272.583,51.147
-0.786,-0.783,-1.008,50.598,-308.228,87.463
-0.927,-0.618,-0.910,37.292,-340.088,121.399
-1.102,-0.473,-0.803,19.714,-366.150,149.780
-1.271,-0.387,-0.721,0.916,-387.390,170.044
-1.410,-0.407,-0.687,-14.038,-407.043,185.669
-1.453,-0.484,-0.618,-13.733,-429.260,201.172
-1.473,-0.519,-0.540,10.498,-456.116,217.834
-1.435,-0.505,-0.591,46.265,-485.596,233.765
-1.540,-0.385,-0.527,68.298,-529.907,252.502
-1.732,-0.144,-0.317,67.078,-590.393,276.611
-1.932,0.137,0.063,54.016,-649.353,295.410
-2.122,0.503,0.792,47.668,-688.171,296.326
-2.018,0.874,1.338,46.387,-693.848,278.992
-1.582,1.051,1.794,34.241,-667.175,244.202
-1.225,0.913,1.902,9.766,-602.295,196.472
-1.102,0.691,1.663,-18.494,-512.634,158.203
-1.101,0.526,1.230,-34.180,-438.904,139.282
-1.174,0.546,0.769,-33.691,-403.076,138.062
-1.309,0.706,0.280,-26.550,-396.545,140.869
-1.751,0.792,0.107,-26.062,-424.072,136.597
-2.147,0.741,0.345,-31.128,-481.750,128.723
-2.511,0.693,0.747,-21.667,-536.926,124.878
-2.720,0.869,1.186,-6.775,-568.909,125.366
-2.716,1.261,2.125,-0.732,-581.604,117.188
-2.525,1.249,3.021,-1.404,-553.284,92.529
-2.425,1.058,3.244,-20.508,-473.267,66.284
-2.529,0.953,2.947,-49.622,-372.498,47.852
-2.607,0.927,2.548,-64.026,-303.589,42.297
-2.703,0.829,2.211,-55.298,-279.602,48.523
-2.657,0.879,1.872,-35.706,-275.024,55.908
-2.535,0.994,1.791,-12.024,-290.161,59.082
-2.339,1.066,1.966,15.564,-316.895,56.580
-2.055,1.154,2.197,42.480,-333.374,50.964
-1.747,1.192,2.436,53.467,-330.750,43.640
-1.463,1.198,2.703,42.175,-303.284,34.912
-1.143,1.146,2.747,14.648,-251.282,27.649
-0.939,0.906,2.481,-16.541,-185.120,20.813
-0.861,0.729,2.090,-41.016,-122.070,17.395
-0.806,0.656,1.709,-49.683,-75.195,20.508
-0.710,0.633,1.313,-40.405,-44.922,21.362
-0.722,0.595,0.983,-24.597,-32.227,13.794
-0.767,0.471,0.760,-12.329,-36.560,1.099
-0.804,0.340,0.714,-13.123,-51.819,-8.301
-0.838,0.268,0.770,-28.442,-69.214,-11.780
-0.887,0.269,0.861,-54.871,-80.811,-11.169
-0.914,0.240,0.985,-81.360,-85.144,-9.338
-0.950,0.227,1.106,-94.666,-84.717,-7.080
-0.924,0.286,1.223,-86.670,-81.299,-4.028
-0.857,0.375,1.280,-57.068,-75.378,-2.441
-0.810,0.421,1.268,-20.569,-63.110,-3.845
-0.776,0.445,1.150,5.310,-43.274,-7.141
-0.769,0.463,0.995,17.578,-20.752,-11.414
-0.788,0.434,0.813,19.653,-0.061,-15.686
-0.834,0.356,0.618,13.794,16.479,-17.761
-0.874,0.276,0.452,2.136,28.625,-15.259
-0.884,0.262,0.294,-10.986,33.813,-8.118
-0.880,0.318,0.169,-23.499,32.166,-0.366
-0.855,0.392,0.115,-33.264,24.048,4.517
-0.818,0.444,0.108,-38.391,13.367,4.150
-0.797,0.451,0.163,-37.048,3.662,0.732
-0.773,0.430,0.235,-28.503,-1.648,-2.869
-0.762,0.402,0.294,-13.550,-4.089,-6.958
-0.787,0.370,0.357,0.977,-3.052,-11.597
-0.820,0.345,0.366,11.719,0.000,-14.343
-0.850,0.342,0.369,14.160,4.150,-13.489
-0.858,0.352,0.361,10.559,7.751,-10.620
-0.858,0.347,0.329,5.737,10.559,-7.690
-0.863,0.358,0.277,2.502,13.000,-5.188
-0.865,0.377,0.246,-0.366,12.817,-4.272
-0.859,0.391,0.234,-5.005,8.850,-5.005
-0.854,0.386,0.263,-11.047,3.052,-7.202
-0.854,0.356,0.339,-18.005,-1.587,-9.766
-0.844,0.307,0.411,-24.780,-5.005,-11.108
-0.836,0.261,0.467,-27.466,-6.470,-10.925
-0.841,0.238,0.500,-21.729,-5.127,-11.047
-0.842,0.229,0.512,-8.118,-3.723,-10.376
-0.840,0.233,0.522,5.188,-2.075,-8.972
-0.844,0.242,0.517,12.939,1.038,-7.874
-0.857,0.253,0.500,12.756,5.188,-6.531
-0.870,0.265,0.464,7.629,8.789,-4.272
-0.881,0.289,0.411,-0.305,10.986,-0.793
-0.874,0.330,0.363,-8.972,12.146,3.357
-0.859,0.372,0.336,-16.785,11.230,5.615
-0.854,0.394,0.351,-21.973,8.484,5.310
-0.834,0.413,0.376,-22.949,5.432,3.967
-0.814,0.431,0.417,-17.883,2.808,2.441
-0.797,0.432,0.459,-9.827,2.563,-0.183
-0.789,0.420,0.471,-2.319,5.127,-2.991
-0.796,0.394,0.473,2.014,9.766,-5.188
-0.804,0.364,0.460,2.808,16.174,-6.042
-0.813,0.346,0.430,-0.366,21.790,-4.578
-0.823,0.340,0.400,-4.883,25.879,-2.747
-0.834,0.333,0.374,-7.568,28.625,-0.977
-0.832,0.346,0.350,-8.362,28.442,1.709
-0.818,0.374,0.343,-7.629,26.184,3.906
-0.805,0.398,0.349,-5.737,22.766,3.784
-0.808,0.424,0.370,-3.723,19.714,1.282
-0.806,0.446,0.426,-1.404,18.127,-1.221
-0.794,0.446,0.474,1.038,17.822,-2.869
-0.791,0.444,0.511,2.625,19.470,-4.761
-0.792,0.424,0.538,2.930,23.132,-6.836
-0.796,0.424,0.566,1.038,28.931,-7.874
-0.781,0.430,0.584,-1.648,35.889,-8.301
-0.777,0.427,0.590,-2.869,42.725,-9.033
-0.779,0.415,0.584,-3.601,49.622,-9.827
-0.785,0.397,0.566,-3.174,55.176,-9.827
-0.783,0.387,0.512,-1.770,58.533,-8.545
-0.795,0.404,0.455,-1.221,57.556,-7.324
-0.787,0.426,0.442,-1.953,53.833,-7.507
-0.771,0.424,0.449,-2.502,50.293,-7.812
-0.766,0.409,0.458,-3.479,48.401,-9.277
-0.763,0.394,0.472,-4.456,47.729,-11.169
-0.756,0.374,0.495,-4.578,47.974,-12.451
-0.754,0.345,0.515,-3.723,50.354,-13.855
-0.749,0.329,0.534,-2.747,54.565,-14.709
-0.743,0.331,0.553,-1.404,58.960,-13.916
-0.865,-0.958,-1.511,93.811,-345.825,89.722
-1.059,-1.110,-1.487,100.403,-396.240,111.450
-1.250,-1.090,-1.371,111.450,-449.036,140.747
-1.407,-0.964,-1.160,119.995,-498.413,171.326
-1.588,-0.716,-0.940,124.756,-541.809,197.144
-1.721,-0.326,-0.618,128.601,-582.031,211.914
-1.668,0.028,-0.143,130.615,-617.371,206.116
-1.533,0.271,0.472,126.099,-635.498,181.396
-1.406,0.231,1.048,116.272,-619.324,150.635
-1.280,0.056,1.313,103.516,-568.970,125.366
-1.185,-0.034,1.311,91.553,-509.338,114.197
-1.032,0.138,1.021,82.825,-453.186,114.197
-1.000,0.317,0.700,76.538,-412.170,109.863
-1.028,0.230,0.386,71.960,-388.306,97.168
-1.242,0.022,0.084,58.533,-378.967,84.106
-1.497,-0.062,-0.126,36.987,-388.672,78.552
-1.718,0.029,0.038,21.057,-421.448,81.970
-1.884,0.150,0.429,21.057,-464.294,87.769
-2.016,0.263,0.834,25.696,-494.446,87.830
-2.107,0.246,1.229,33.020,-509.155,80.078
-2.166,0.189,1.533,44.800,-503.601,69.458
-2.214,0.189,1.772,58.777,-474.609,64.087
-2.232,0.211,1.936,67.322,-431.580,62.622
-2.329,0.246,1.922,60.669,-389.343,57.434
-2.447,0.226,1.848,40.039,-353.943,48.950
-2.575,0.156,1.673,22.217,-327.759,40.588
-2.688,0.075,1.568,14.343,-319.824,34.790
-2.787,-0.002,1.695,13.062,-331.543,31.067
-2.845,-0.035,1.954,20.386,-344.360,27.527
-2.805,-0.005,2.174,33.142,-344.971,26.001
-2.681,0.052,2.325,41.931,-337.219,22.156
-2.477,0.121,2.432,47.913,-326.843,18.677
-2.258,0.213,2.529,53.711,-315.491,20.203
-1.975,0.303,2.621,47.180,-296.387,22.583
-1.681,0.343,2.644,26.001,-266.052,26.428
-1.395,0.472,2.596,-9.583,-223.938,33.630
-1.145,0.677,2.415,-39.856,-177.795,37.598
-0.970,0.784,2.183,-47.119,-134.949,31.616
-0.861,0.770,1.843,-36.011,-100.891,14.587
-0.819,0.656,1.560,-19.470,-77.637,-9.033
-0.831,0.465,1.325,-3.235,-64.148,-34.729
-0.855,0.211,1.083,12.695,-56.763,-56.519
-0.910,0.020,0.866,26.184,-55.542,-70.801
-0.919,-0.120,0.702,34.912,-62.683,-74.951
-0.988,-0.334,0.684,28.809,-75.500,-70.007
-1.037,-0.441,0.823,-5.554,-84.656,-54.443
-0.980,-0.316,0.945,-57.129,-85.632,-30.273
-0.969,-0.166,1.097,-98.511,-83.313,-8.972
-0.891,0.047,1.244,-112.610,-79.285,2.869
-0.825,0.243,1.250,-93.689,-74.707,2.136
-0.904,0.328,1.287,-52.185,-71.411,-8.606
-0.911,0.242,1.236,-7.874,-64.331,-26.062
-0.911,0.213,1.073,23.987,-52.185,-40.161
-0.904,0.254,0.923,41.138,-39.551,-44.495
-0.903,0.234,0.760,40.833,-26.489,-44.128
-0.886,0.204,0.611,17.334,-12.573,-40.161
-0.912,0.153,0.550,-23.926,0.610,-32.898
-0.888,0.092,0.436,-62.866,13.733,-22.644
-0.867,0.123,0.337,-86.365,22.949,-10.376
-0.862,0.187,0.307,-89.844,24.292,-0.916
-0.820,0.285,0.266,-70.862,19.104,1.465
-0.824,0.349,0.263,-34.973,9.583,-5.432
-0.840,0.358,0.312,6.104,0.122,-15.686
-0.845,0.343,0.350,38.208,-6.470,-25.391
-0.855,0.327,0.378,53.711,-8.301,-33.447
-0.902,0.278,0.412,49.622,-5.615,-38.391
-0.906,0.222,0.424,27.710,-0.793,-35.889
-0.900,0.172,0.429,-5.371,6.714,-29.175
-0.901,0.104,0.408,-39.124,15.686,-22.400
-0.913,0.054,0.387,-63.477,21.790,-15.991
-0.911,0.040,0.363,-68.542,22.583,-10.742
-0.907,0.058,0.349,-51.880,16.968,-10.193
-0.913,0.101,0.356,-20.630,7.324,-14.038
-0.908,0.138,0.383,12.146,-2.747,-18.982
-0.894,0.138,0.422,34.973,-11.230,-22.522
-0.878,0.122,0.453,39.978,-13.367,-25.146
-0.885,0.096,0.460,29.480,-8.423,-25.146
-0.891,0.081,0.456,10.254,-1.221,-21.545
-0.888,0.076,0.442,-8.362,6.104,-15.869
-0.889,0.065,0.415,-20.325,12.634,-10.803
-0.897,0.095,0.357,-23.315,16.846,-6.409
