aX,aY,aZ,gX,gY,gZ
0.081,0.759,2.049,100.403,76.355,-50.720
0.039,0.767,2.141,109.741,85.083,-55.420
-0.046,0.790,2.243,115.479,96.924,-60.059
-0.115,0.831,2.350,119.934,112.915,-62.622
-0.171,0.919,2.412,125.732,133.545,-63.904
-0.197,0.978,2.419,135.864,158.691,-67.078
-0.239,1.044,2.397,153.687,180.176,-73.059
-0.265,1.094,2.366,176.697,197.693,-77.698
-0.337,1.128,2.365,202.454,213.806,-81.116
-0.449,1.090,2.394,222.656,229.614,-84.595
-0.567,1.082,2.414,235.229,254.333,-84.106
-0.635,1.147,2.345,243.469,294.739,-80.139
-0.683,1.305,2.147,251.587,343.323,-78.430
-0.778,1.360,1.927,265.747,386.597,-83.923
-0.990,1.291,1.746,283.936,421.387,-93.872
-1.292,1.109,1.495,309.998,452.087,-100.525
-1.526,0.939,1.288,346.985,482.056,-96.802
-1.694,0.892,1.008,381.958,510.864,-77.698
-1.750,0.949,0.659,417.175,528.198,-47.546
-1.719,0.972,0.298,459.656,518.127,-14.465
-1.608,0.877,0.127,496.338,482.849,19.104
-1.618,0.678,0.140,509.888,439.880,59.326
-1.646,0.452,0.314,497.009,417.969,109.680
-1.577,0.259,0.541,469.177,429.077,161.926
-1.585,0.264,0.696,421.021,457.947,204.529
-1.500,0.365,0.842,369.995,486.694,236.694
-1.492,0.420,0.847,335.510,511.536,256.165
-1.589,0.605,0.710,333.374,529.785,267.944
-1.714,0.852,0.678,372.375,531.128,277.588
-1.778,1.081,0.506,429.749,529.297,283.508
-1.855,1.173,0.257,485.596,525.940,281.250
-2.063,1.212,0.031,526.367,513.916,276.733
-2.117,1.180,-0.268,547.363,502.441,276.550
-2.117,1.170,-0.653,543.945,491.516,283.752
-1.955,1.221,-1.106,512.268,478.027,297.363
-1.604,1.235,-1.590,455.566,464.844,308.533
-1.456,1.293,-1.932,374.023,449.890,304.443
-1.378,1.348,-2.045,281.128,427.307,285.889
-1.404,1.385,-2.067,203.979,394.836,262.146
-1.564,1.467,-1.898,148.682,348.877,231.567
-1.736,1.493,-1.665,106.750,302.734,194.580
-1.897,1.507,-1.397,78.918,263.916,157.104
-2.149,1.547,-1.328,64.697,235.657,123.535
-2.366,1.945,-1.940,61.401,201.050,95.825
-2.463,1.822,-2.067,65.979,141.785,74.646
-2.373,1.989,-2.549,65.735,85.632,58.716
-2.093,2.205,-2.751,44.556,27.405,31.067
-1.770,2.041,-2.119,9.949,-22.644,3.662
-1.455,1.541,-1.460,-18.860,-34.241,-21.301
-0.971,1.018,-1.002,-37.170,-30.640,-35.645
-0.418,0.702,-0.632,-48.279,-25.635,-31.067
0.003,0.489,-0.496,-38.208,-23.743,-15.991
0.351,0.362,-0.467,-17.151,-12.329,-3.845
0.507,0.307,-0.443,0.366,-1.404,1.953
0.647,0.351,-0.578,9.521,26.428,1.038
0.417,0.415,-0.688,18.188,34.668,-1.770
0.108,0.418,-0.751,25.391,30.701,-0.244
-0.149,0.457,-0.878,24.902,37.415,-0.793
-0.326,0.573,-0.915,19.897,38.025,-0.488
-0.488,0.694,-0.932,17.822,22.095,7.446
-0.567,0.789,-0.909,15.015,9.277,10.010
-0.561,0.822,-0.852,9.277,7.812,5.859
-0.480,0.794,-0.775,2.991,6.653,0.122
-0.379,0.744,-0.740,-0.977,2.502,-3.540
-0.284,0.711,-0.695,-2.014,-2.441,-5.554
-0.170,0.606,-0.723,-1.648,-3.174,-7.507
-0.097,0.576,-0.713,-2.319,-1.892,-7.507
-0.045,0.544,-0.706,-2.808,-0.671,-6.775
-0.037,0.518,-0.698,-2.197,1.221,-5.981
-0.075,0.505,-0.691,0.427,2.014,-5.249
-0.134,0.508,-0.725,3.174,3.418,-3.357
-0.202,0.555,-0.773,4.822,4.944,-0.488
-0.261,0.612,-0.807,5.737,6.042,1.587
-0.290,0.651,-0.813,7.263,5.737,2.380
-0.315,0.673,-0.794,9.583,2.991,2.136
-0.306,0.692,-0.783,10.132,2.380,1.038
-0.287,0.703,-0.773,8.667,2.686,-0.732
-0.267,0.696,-0.772,7.202,2.808,-2.686
-0.244,0.671,-0.764,5.737,2.808,-4.150
-0.216,0.634,-0.753,3.479,3.479,-4.761
-0.188,0.595,-0.726,2.930,2.869,-4.517
-0.185,0.583,-0.725,3.418,1.953,-3.784
-0.188,0.588,-0.715,5.127,1.160,-2.319
-0.207,0.607,-0.736,6.348,0.732,-0.977
-0.229,0.629,-0.759,6.348,0.732,-0.427
-0.240,0.641,-0.768,6.042,0.732,-0.732
-0.243,0.643,-0.754,5.188,0.183,-1.404
-0.237,0.634,-0.759,4.822,-0.427,-1.770
-0.222,0.611,-0.745,3.845,-1.587,-1.587
-0.240,0.640,-0.735,1.404,-2.380,-1.282
-0.233,0.629,-0.732,-0.549,-2.502,-1.404
-0.219,0.644,-0.713,-1.160,-2.075,-1.770
-0.218,0.658,-0.709,-0.610,-1.099,-2.747
-0.217,0.662,-0.733,-0.732,0.305,-3.784
-0.218,0.648,-0.740,-0.366,1.221,-4.517
-0.223,0.630,-0.741,0.122,0.610,-4.578
-0.222,0.626,-0.747,0.366,-0.061,-3.906
-0.215,0.634,-0.741,1.465,-0.732,-2.991
-0.209,0.644,-0.745,2.869,-1.465,-1.770
-0.214,0.650,-0.739,3.601,-2.014,-1.343
-0.218,0.655,-0.739,3.662,-1.892,-1.282
-0.230,0.666,-0.748,2.930,-0.793,-1.221
-0.231,0.676,-0.753,2.686,-0.366,-0.854
-0.234,0.679,-0.748,2.808,-0.427,-0.854
-0.227,0.676,-0.740,2.136,-0.244,-1.099
-0.218,0.666,-0.737,0.610,0.671,-1.343
-0.215,0.661,-0.739,0.000,1.099,-1.343
-0.212,0.643,-0.729,-0.183,0.977,-1.099
-0.216,0.648,-0.727,-0.488,1.221,-0.244
-0.220,0.642,-0.726,-0.427,1.526,0.549
-0.229,0.646,-0.730,-0.244,1.831,1.282
-0.237,0.648,-0.745,0.427,2.075,1.770
-0.243,0.649,-0.765,0.793,2.319,1.587
-0.247,0.647,-0.774,0.916,1.831,1.282
0.305,0.623,2.223,13.184,-1.221,-40.039
0.298,0.734,2.437,33.875,9.705,-53.040
0.199,0.802,2.601,62.012,22.339,-67.749
0.104,0.751,2.725,93.506,41.565,-82.214
-0.066,0.627,2.834,118.530,65.796,-93.323
-0.209,0.545,2.873,136.841,97.534,-97.656
-0.301,0.543,2.882,153.503,132.141,-96.436
-0.408,0.540,2.809,167.786,169.556,-90.515
-0.507,0.585,2.764,187.256,200.745,-83.984
-0.591,0.624,2.747,210.876,228.088,-78.003
-0.695,0.667,2.729,235.229,257.263,-74.219
-0.825,0.696,2.691,260.925,289.612,-66.711
-0.954,0.660,2.558,289.551,326.843,-52.673
-0.993,0.647,2.374,318.359,364.319,-35.706
-1.092,0.632,2.083,341.248,400.513,-15.930
-1.139,0.628,1.742,358.582,434.326,9.583
-1.266,0.661,1.500,368.896,465.393,38.757
-1.335,0.701,1.242,369.751,501.099,65.125
-1.458,0.735,1.035,369.507,532.043,90.149
-1.504,0.827,0.920,378.784,552.246,120.544
-1.526,0.893,0.634,398.682,564.819,153.748
-1.501,0.986,0.307,426.331,562.134,184.448
-1.472,0.957,0.026,460.327,544.617,210.266
-1.431,0.917,-0.217,486.511,522.827,232.117
-1.462,0.888,-0.406,496.765,497.925,251.831
-1.549,0.864,-0.511,498.108,472.229,274.109
-1.608,0.839,-0.559,490.479,452.698,295.105
-1.618,0.790,-0.523,468.506,437.378,310.608
-1.566,0.764,-0.429,436.646,429.016,324.341
-1.417,0.779,-0.429,402.161,433.716,335.937
-1.306,0.835,-0.397,367.798,441.589,341.736
-1.265,0.908,-0.362,340.210,444.946,339.233
-1.202,1.014,-0.458,331.116,442.444,333.374
-1.060,1.079,-0.604,335.999,429.016,325.195
-0.974,1.088,-0.797,335.571,412.415,308.350
-0.822,1.004,-1.069,320.801,401.062,280.823
-0.627,0.880,-1.202,290.649,388.000,252.380
-0.518,0.845,-1.334,242.310,370.728,228.088
-0.540,0.792,-1.381,190.735,345.154,206.238
-0.786,0.763,-1.203,152.710,306.946,187.317
-1.141,0.770,-0.987,131.470,267.639,174.988
-1.335,0.804,-0.859,118.591,242.249,171.265
-1.387,0.890,-0.832,104.309,232.056,169.495
-1.451,1.057,-0.832,91.125,222.961,164.612
-1.511,1.264,-0.953,85.205,211.487,156.250
-1.572,1.628,-1.441,83.313,188.660,145.203
-1.744,2.136,-1.710,78.186,141.541,123.535
-1.927,2.440,-2.499,74.036,90.332,94.543
-2.030,2.568,-2.603,41.321,10.803,50.598
-2.165,2.242,-1.874,-3.479,-59.082,13.000
-1.904,1.705,-1.203,-39.795,-57.617,-5.432
-1.302,1.344,-0.846,-57.190,-32.166,-15.442
-0.651,1.145,-0.686,-51.086,-24.780,-13.672
-0.131,0.927,-0.632,-26.062,-29.724,-9.583
0.345,0.704,-0.733,-9.583,-15.991,-11.597
0.557,0.565,-0.693,-2.808,-6.226,-11.902
0.563,0.417,-0.523,-0.854,2.258,-9.766
0.394,0.346,-0.434,5.493,13.123,-7.507
0.174,0.366,-0.484,12.878,20.813,-1.343
-0.066,0.491,-0.589,18.921,23.926,8.057
-0.296,0.682,-0.772,21.912,26.978,16.907
-0.450,0.829,-0.887,21.667,25.757,21.545
-0.543,0.889,-0.947,15.076,22.400,21.545
-0.536,0.909,-0.887,5.615,17.517,17.517
-0.451,0.864,-0.769,0.916,12.634,12.817
-0.324,0.816,-0.678,-2.136,9.827,6.958
-0.203,0.736,-0.628,-3.113,7.629,1.404
-0.130,0.636,-0.639,-2.991,5.615,-3.540
-0.085,0.568,-0.587,-4.150,3.540,-6.653
-0.062,0.511,-0.553,-4.456,5.249,-6.592
-0.064,0.510,-0.572,-5.432,8.362,-3.479
-0.122,0.542,-0.607,-5.066,8.606,-0.183
-0.168,0.578,-0.655,-2.930,6.897,2.930
-0.231,0.638,-0.703,-1.831,4.700,5.005
-0.280,0.693,-0.737,-1.343,2.319,5.127
-0.294,0.720,-0.760,-1.221,0.916,3.174
-0.286,0.723,-0.738,-1.038,-0.122,0.244
-0.259,0.711,-0.710,-0.732,-1.404,-2.380
-0.243,0.699,-0.688,-1.404,-2.258,-4.211
-0.204,0.693,-0.690,-0.916,-0.793,-4.639
-0.176,0.685,-0.700,0.244,0.549,-4.578
-0.172,0.672,-0.692,0.671,-0.427,-5.127
-0.181,0.661,-0.694,0.854,-0.610,-4.761
-0.188,0.670,-0.696,1.404,-0.305,-3.296
-0.192,0.697,-0.715,1.038,0.610,-1.892
-0.214,0.711,-0.740,1.343,2.014,-0.977
-0.249,0.724,-0.744,0.793,1.343,0.000
-0.228,0.724,-0.738,-0.732,1.160,0.854
-0.220,0.716,-0.709,-1.099,2.258,0.122
-0.222,0.712,-0.682,-1.343,2.625,-0.366
-0.217,0.710,-0.689,-0.732,3.418,-0.183
-0.220,0.704,-0.698,-0.061,4.028,-0.183
-0.231,0.693,-0.704,0.244,4.211,-0.671
-0.236,0.687,-0.707,0.366,4.639,-0.854
-0.236,0.691,-0.705,0.183,4.089,-0.244
-0.223,0.693,-0.699,-0.610,3.967,0.183
-0.212,0.690,-0.696,-1.892,4.456,-0.183
-0.193,0.659,-0.695,-2.869,4.700,-0.366
-0.220,0.665,-0.686,-3.601,3.845,0.244
-0.209,0.662,-0.655,-2.563,2.319,1.465
-0.214,0.675,-0.672,-0.793,2.380,1.648
-0.222,0.687,-0.680,1.038,2.075,1.587
-0.240,0.700,-0.699,1.404,2.380,1.526
-0.248,0.712,-0.694,0.549,2.563,0.916
-0.254,0.709,-0.694,0.305,1.892,0.366
-0.255,0.707,-0.689,0.427,0.671,-0.366
-0.249,0.699,-0.701,0.000,0.000,-1.221
-0.231,0.678,-0.704,-0.244,-0.793,-2.136
-0.219,0.661,-0.705,-0.610,-1.404,-2.808
-0.206,0.654,-0.698,-0.671,-2.136,-2.502
-0.198,0.662,-0.687,-0.061,-2.625,-1.526
-0.197,0.680,-0.684,0.244,-2.991,-0.427
-0.206,0.696,-0.676,0.427,-2.869,-0.061
-0.220,0.700,-0.685,-0.183,-2.136,-0.061
-0.229,0.701,-0.687,-0.366,-1.770,0.122
-0.232,0.702,-0.707,-0.427,-1.526,0.122
-0.222,0.708,-0.711,-0.488,-1.648,0.061
-0.232,0.709,-0.711,-0.854,-2.747,-0.122
-0.226,0.704,-0.707,-1.404,-2.808,-0.305
0.373,0.342,1.932,52.917,81.970,-41.260
0.402,0.415,1.966,65.002,100.220,-51.086
0.380,0.376,2.018,73.975,119.080,-65.186
0.324,0.333,2.009,91.187,133.301,-78.186
0.244,0.258,2.050,111.084,143.738,-84.351
0.175,0.232,2.110,125.061,154.236,-84.045
0.116,0.269,2.203,133.179,166.260,-81.238
0.045,0.322,2.311,140.137,180.969,-79.041
-0.029,0.407,2.428,150.085,199.646,-80.200
-0.149,0.425,2.529,166.260,222.229,-83.435
-0.276,0.322,2.565,189.087,247.070,-83.008
-0.408,0.226,2.570,215.454,275.024,-70.557
-0.503,0.205,2.435,244.385,306.519,-48.889
-0.573,0.261,2.243,270.386,335.815,-23.193
-0.655,0.389,2.120,292.175,359.558,0.854
-0.714,0.455,2.106,313.782,378.052,21.484
-0.807,0.507,2.128,338.135,396.545,40.344
-1.053,0.534,2.094,365.173,413.879,62.866
-1.344,0.496,2.027,395.020,436.829,97.717
-1.520,0.498,1.851,421.875,474.121,144.226
-1.628,0.627,1.538,438.293,519.653,191.528
-1.708,0.849,1.247,444.519,554.504,228.577
-1.865,1.001,0.987,450.012,571.350,251.343
-1.915,1.014,0.708,469.788,578.186,268.433
-1.983,1.020,0.542,496.765,574.585,289.124
-2.041,1.059,0.450,513.184,562.012,312.805
-2.067,0.993,0.428,521.057,546.265,335.205
-2.079,0.935,0.464,519.409,535.461,356.873
-2.124,0.993,0.362,502.930,538.269,377.563
-2.121,1.038,0.030,483.215,545.593,395.569
-2.132,1.164,-0.285,470.093,539.734,409.302
-2.129,1.342,-0.582,449.097,520.508,413.635
-1.943,1.399,-0.911,417.969,500.122,408.081
-1.696,1.371,-1.311,374.084,480.652,392.578
-1.432,1.328,-1.528,312.195,461.609,360.657
-1.370,1.331,-1.552,240.723,432.495,317.810
-1.318,1.251,-1.452,180.481,388.916,273.437
-1.344,1.182,-1.153,140.137,341.431,232.666
-1.614,1.174,-0.786,107.605,296.204,195.435
-1.806,1.118,-0.424,86.182,265.991,166.138
-1.956,1.091,-0.190,80.750,252.625,146.973
-2.079,1.179,-0.273,84.045,249.573,135.742
-2.398,1.717,-1.008,89.905,237.061,129.822
-2.505,2.693,-2.686,90.698,198.120,118.652
-2.743,2.771,-3.793,98.633,81.543,72.998
-2.750,2.744,-3.590,29.968,-64.514,30.640
-3.079,2.146,-2.132,-51.208,-105.164,3.967
-2.516,1.612,-1.070,-109.497,-47.424,-21.240
-1.601,1.483,-0.417,-131.897,-7.629,-23.987
-0.605,1.231,-0.289,-89.722,-12.634,-14.038
0.142,0.813,-0.380,-23.926,-28.015,-17.273
0.645,0.513,-0.508,8.728,-17.273,-23.376
0.937,0.367,-0.604,6.958,6.653,-23.499
0.917,0.287,-0.558,1.099,25.146,-18.738
0.635,0.235,-0.484,5.371,29.419,-12.573
0.208,0.285,-0.513,16.113,30.212,-2.319
-0.174,0.455,-0.637,24.414,34.058,8.179
-0.530,0.669,-0.803,29.663,26.245,18.494
-0.766,0.873,-0.926,29.724,20.508,24.048
-0.861,1.013,-0.998,22.827,14.038,22.400
-0.817,1.015,-0.898,13.794,7.019,15.991
-0.691,0.937,-0.772,4.578,5.676,9.277
-0.478,0.838,-0.674,-3.052,5.554,2.930
-0.276,0.746,-0.619,-5.432,3.784,-2.319
-0.126,0.625,-0.547,-6.042,-0.671,-4.944
-0.038,0.533,-0.488,-6.836,-4.089,-6.470
-0.009,0.497,-0.465,-7.324,-3.601,-5.859
-0.017,0.494,-0.504,-6.470,0.305,-2.808
-0.079,0.512,-0.566,-5.432,2.930,1.099
-0.174,0.560,-0.609,-4.272,2.869,4.150
-0.281,0.618,-0.669,-2.808,2.686,6.531
-0.367,0.688,-0.717,-1.709,2.014,7.507
-0.409,0.729,-0.776,-1.404,1.526,5.920
-0.426,0.750,-0.783,-1.465,-0.244,2.930
-0.410,0.744,-0.743,-0.916,-2.686,-0.061
-0.375,0.713,-0.693,-0.305,-3.662,-2.625
-0.311,0.694,-0.672,-0.244,-3.479,-4.089
-0.250,0.684,-0.666,0.244,-2.686,-4.395
-0.217,0.685,-0.659,0.671,-2.014,-4.150
-0.219,0.681,-0.654,-0.061,-1.953,-3.540
-0.233,0.692,-0.664,-1.404,-1.099,-2.563
-0.241,0.690,-0.693,-0.793,1.404,-0.671
-0.273,0.688,-0.701,-0.183,0.549,0.305
-0.292,0.691,-0.704,-0.244,0.305,0.671
-0.307,0.703,-0.694,-0.854,0.977,1.343
-0.310,0.715,-0.689,-0.977,1.526,1.465
-0.318,0.717,-0.684,-0.671,2.747,0.488
-0.325,0.707,-0.679,-0.366,4.211,-0.122
-0.317,0.704,-0.670,-0.610,3.479,0.244
-0.298,0.685,-0.672,-0.793,3.052,0.671
-0.286,0.668,-0.662,-0.793,4.272,-0.305
-0.277,0.670,-0.670,-0.549,3.967,-0.610
-0.275,0.666,-0.671,0.000,3.235,-0.671
-0.276,0.675,-0.667,0.061,2.197,-0.183
-0.287,0.681,-0.658,0.366,0.854,0.122
-0.301,0.690,-0.650,0.793,-0.366,0.488
-0.314,0.696,-0.655,0.854,-1.160,0.671
-0.321,0.699,-0.664,0.732,-2.075,0.732
-0.325,0.700,-0.673,0.000,-3.113,0.183
-0.327,0.700,-0.685,-0.793,-3.723,-0.610
-0.320,0.693,-0.688,-0.916,-4.150,-1.099
-0.326,0.680,-0.681,-1.160,-4.822,-1.709
-0.310,0.662,-0.678,-1.282,-5.188,-1.587
-0.296,0.657,-0.661,-1.343,-5.676,-0.488
-0.278,0.667,-0.658,-2.075,-5.859,0.000
-0.265,0.677,-0.664,-2.625,-6.104,0.061
-0.266,0.682,-0.669,-2.197,-6.042,-0.488
-0.271,0.679,-0.683,-1.770,-5.737,-1.221
-0.280,0.679,-0.695,-1.465,-5.310,-2.136
-0.287,0.684,-0.708,-1.282,-5.493,-2.686
-0.294,0.683,-0.709,-0.610,-6.104,-3.479
-0.306,0.681,-0.707,-0.061,-6.348,-4.089
-0.308,0.672,-0.707,0.854,-6.592,-4.211
-0.308,0.670,-0.703,0.916,-7.446,-3.967
-0.307,0.685,-0.700,0.366,-8.240,-3.174
-0.305,0.700,-0.703,-0.610,-8.972,-2.136
-0.299,0.709,-0.722,-1.465,-9.827,-1.587
-0.314,0.721,-0.724,-3.052,-10.254,-2.014
-0.325,0.737,-0.712,-3.479,-10.376,-3.357
-0.512,0.068,2.443,-27.283,-69.641,-166.382
-0.636,0.006,2.787,-8.179,-50.171,-176.270
-0.807,-0.136,3.090,16.052,-17.578,-181.519
-1.024,-0.268,3.252,48.584,32.166,-176.331
-1.164,-0.352,3.248,86.548,91.003,-157.043
-1.239,-0.359,3.051,125.977,148.376,-124.512
-1.289,-0.262,2.792,163.452,195.190,-88.440
-1.304,-0.141,2.614,195.679,226.685,-54.871
-1.319,0.029,2.517,222.900,251.038,-25.513
-1.337,0.155,2.530,250.610,269.165,0.244
-1.369,0.159,2.564,283.813,283.386,28.503
-1.370,0.138,2.497,319.336,297.974,62.927
-1.396,0.136,2.290,348.633,319.275,101.196
-1.557,0.209,2.119,367.676,350.037,138.184
-1.675,0.302,2.018,384.338,391.785,175.476
-1.834,0.373,1.761,409.607,442.017,220.581
-1.955,0.470,1.358,444.397,484.863,275.269
-2.020,0.634,1.001,477.417,509.399,332.397
-2.079,0.771,0.621,499.146,517.029,386.108
-2.045,0.985,0.259,511.230,515.808,439.697
-1.906,1.136,0.044,514.282,505.676,482.971
-1.764,1.221,-0.125,508.789,482.056,507.874
-1.667,1.222,-0.282,499.512,452.271,522.949
-1.604,1.198,-0.433,484.802,425.049,532.715
-1.553,1.184,-0.632,462.708,404.724,536.743
-1.512,1.243,-0.729,436.279,383.240,535.034
-1.450,1.335,-0.777,406.006,363.220,527.100
-1.378,1.378,-0.819,375.244,348.816,514.160
-1.254,1.385,-0.801,350.525,335.571,495.483
-1.148,1.327,-0.761,329.346,321.350,471.680
-1.108,1.261,-0.726,307.861,308.472,445.679
-1.204,1.235,-0.779,285.645,302.917,422.485
-1.248,1.287,-0.862,263.367,302.673,405.457
-1.234,1.373,-0.997,241.211,293.152,392.822
-1.266,1.479,-1.154,219.910,280.518,379.333
-1.175,1.621,-1.313,198.059,263.489,361.389
-0.978,1.732,-1.459,171.204,245.178,339.478
-0.801,1.868,-1.554,137.451,226.379,310.547
-0.676,1.999,-1.617,104.248,205.322,272.888
-0.538,2.038,-1.578,77.271,180.176,231.140
-0.500,2.012,-1.502,57.007,155.029,187.378
-0.536,1.945,-1.422,44.189,132.324,143.738
-0.584,1.819,-1.299,42.114,110.107,107.666
-0.641,1.656,-1.202,45.776,90.210,81.238
-0.728,1.597,-1.344,47.302,74.280,63.477
-0.656,1.547,-1.411,42.114,55.725,54.382
-0.574,1.571,-1.479,29.968,33.936,46.021
-0.389,1.533,-1.464,17.273,28.381,43.091
-0.178,1.504,-1.379,2.747,16.907,33.508
-0.062,1.378,-1.176,-8.911,-0.854,19.287
0.025,1.208,-0.892,-14.343,-12.573,6.653
0.054,0.997,-0.680,-14.465,-14.709,-2.991
0.043,0.873,-0.541,-9.583,-7.812,-5.615
0.044,0.799,-0.490,-1.404,-1.953,-3.784
0.054,0.776,-0.518,7.141,2.930,0.366
0.057,0.764,-0.591,12.695,9.338,4.150
0.044,0.783,-0.643,14.099,12.268,7.263
0.031,0.785,-0.652,13.306,11.230,9.949
0.011,0.772,-0.621,10.437,9.583,10.925
0.007,0.783,-0.604,7.080,9.033,11.292
0.018,0.796,-0.613,4.700,9.644,11.108
0.024,0.806,-0.634,3.601,8.423,9.827
0.033,0.796,-0.654,3.174,6.470,7.690
0.036,0.769,-0.651,2.441,3.967,4.578
0.035,0.723,-0.632,2.197,0.549,2.075
0.050,0.695,-0.599,2.258,-2.686,0.793
0.041,0.692,-0.552,2.258,-4.944,0.061
0.043,0.690,-0.545,2.014,-4.456,0.000
0.022,0.716,-0.577,2.686,-3.479,0.610
0.001,0.728,-0.609,3.662,-3.235,1.892
-0.010,0.736,-0.640,5.493,-3.967,3.296
-0.005,0.757,-0.664,5.676,-4.395,4.517
0.004,0.801,-0.678,4.578,-4.761,4.456
0.024,0.825,-0.664,3.113,-5.249,2.991
0.044,0.845,-0.619,1.343,-5.249,-0.061
0.045,0.838,-0.605,0.244,-3.784,-3.296
0.045,0.812,-0.605,0.122,-2.197,-5.066
0.045,0.779,-0.609,1.160,-1.465,-5.493
0.050,0.766,-0.637,2.319,-1.648,-4.639
0.048,0.774,-0.633,2.502,-2.258,-3.479
0.052,0.788,-0.643,2.441,-2.625,-2.319
0.053,0.794,-0.654,1.831,-2.380,-1.770
0.063,0.792,-0.649,1.099,-2.075,-2.197
0.068,0.778,-0.643,0.244,-1.404,-2.747
0.073,0.759,-0.634,-0.366,-0.977,-3.174
0.073,0.762,-0.623,-1.404,0.305,-3.052
0.066,0.773,-0.596,-1.892,1.526,-2.747
0.056,0.782,-0.592,-1.587,2.991,-2.136
0.043,0.791,-0.608,0.305,4.211,-1.587
0.035,0.794,-0.631,2.869,3.235,-0.977
0.032,0.805,-0.649,3.418,2.136,0.000
0.040,0.803,-0.652,2.502,1.343,0.244
0.044,0.788,-0.638,1.343,0.244,0.061
0.045,0.784,-0.627,-0.427,-0.366,-0.183
0.049,0.785,-0.615,-1.953,-0.183,-0.183
0.043,0.790,-0.607,-2.441,-0.061,-0.305
0.033,0.788,-0.606,-2.625,0.244,-0.183
0.022,0.793,-0.602,-2.502,1.038,-0.366
0.025,0.792,-0.610,-2.258,1.831,-0.427
0.028,0.787,-0.620,-1.099,1.465,-0.610
0.037,0.774,-0.637,0.366,0.549,-0.732
0.048,0.766,-0.634,0.793,-0.671,-0.977
0.054,0.760,-0.629,0.488,-1.770,-1.160
0.058,0.754,-0.621,-0.427,-2.502,-0.671
0.051,0.755,-0.613,-1.526,-2.625,-0.427
0.048,0.761,-0.612,-2.014,-2.197,-0.244
0.042,0.777,-0.614,-2.197,-1.709,0.000
0.031,0.785,-0.621,-1.892,-1.404,-0.244
0.025,0.810,-0.620,-1.709,-0.610,-0.793
0.027,0.806,-0.629,-0.854,-0.183,-1.709
0.026,0.798,-0.636,1.343,-0.488,-2.380
0.033,0.786,-0.652,2.502,-1.282,-2.686
0.035,0.786,-0.652,1.587,-2.136,-2.686
0.039,0.780,-0.640,0.793,-2.930,-2.380
0.037,0.793,-0.626,-0.610,-2.747,-2.136
0.052,0.793,-0.610,-2.197,-1.099,-2.808
0.045,0.797,-0.606,-2.075,-0.305,-3.113
0.047,0.781,-0.608,-0.916,-0.488,-2.991
0.045,0.778,-0.603,0.122,0.183,-3.174
-0.335,-0.141,2.437,73.120,14.709,-38.696
-0.490,-0.154,2.516,93.018,22.644,-39.246
-0.635,-0.173,2.622,106.812,36.987,-37.170
-0.794,-0.187,2.722,117.920,60.791,-32.654
-0.944,-0.173,2.835,128.662,91.431,-25.330
-1.065,-0.170,2.862,141.479,131.165,-14.771
-1.178,-0.151,2.790,159.302,177.124,0.000
-1.249,-0.070,2.681,183.899,222.595,21.240
-1.334,0.052,2.539,215.027,260.864,45.349
-1.444,0.207,2.469,252.991,284.790,70.679
-1.530,0.271,2.446,299.622,297.791,97.961
-1.592,0.201,2.362,347.473,311.401,128.540
-1.719,0.151,2.208,381.958,336.975,165.283
-1.821,0.120,1.991,395.203,380.493,206.238
-1.935,0.211,1.741,388.733,428.650,251.099
-2.130,0.328,1.425,373.291,473.572,296.448
-2.231,0.494,1.096,361.572,529.785,341.187
-2.333,0.738,0.803,358.032,571.655,381.531
-2.352,0.949,0.516,369.751,586.426,419.922
-2.298,1.105,0.284,399.780,577.148,459.656
-2.337,1.301,0.120,436.340,554.749,493.530
-2.274,1.432,0.053,468.201,530.518,517.578
-2.130,1.438,-0.003,492.065,512.085,532.593
-2.054,1.441,-0.089,504.211,492.615,537.659
-1.988,1.477,-0.298,499.573,473.877,535.095
-1.810,1.495,-0.544,483.398,454.102,533.020
-1.583,1.512,-0.734,463.989,425.842,534.729
-1.377,1.537,-0.902,442.444,391.296,531.311
-1.145,1.556,-0.956,411.926,355.713,514.282
-1.002,1.515,-1.071,369.385,332.947,488.037
-0.882,1.523,-1.234,315.857,324.463,455.200
-0.787,1.548,-1.296,258.728,311.401,415.894
-0.782,1.521,-1.218,208.618,284.302,373.901
-0.823,1.426,-1.071,167.480,256.897,333.862
-0.882,1.314,-0.876,132.507,237.976,298.889
-0.959,1.253,-0.712,106.323,226.562,269.714
-1.042,1.270,-0.621,90.881,220.215,246.948
-1.059,1.317,-0.656,88.623,214.478,230.957
-1.051,1.387,-0.723,92.224,205.505,215.759
-1.056,1.484,-0.792,92.896,195.496,198.303
-1.067,1.577,-0.867,87.341,185.181,180.237
-1.198,2.132,-1.413,77.271,173.462,162.964
-1.210,2.236,-1.558,70.679,129.822,137.878
-1.351,2.829,-2.207,62.073,78.857,117.004
-1.408,3.263,-2.581,12.207,31.433,73.975
-1.703,2.845,-1.914,-31.677,-28.137,19.287
-1.612,1.995,-1.073,-62.744,-34.119,-15.076
-1.169,1.516,-0.671,-76.599,-14.648,-28.992
-0.606,1.207,-0.441,-58.105,-15.259,-30.396
-0.032,0.900,-0.460,-17.456,-21.667,-25.024
0.396,0.710,-0.541,7.568,-16.113,-20.569
0.636,0.599,-0.562,8.484,-6.104,-17.456
0.700,0.505,-0.525,3.967,1.770,-15.259
